gameId,playerId,originalGroup,currentGroup,tangramSet,blockNum,trialNum,phase,phaseNum,target,repNum,utterance,uttLength,umap_x,umap_y
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,A,0.0,4.0,26.0,refgame,1.0,page7-107,2.0,"white diamond cut out, looks like mario fireball",8,4.488264,-3.100695
01KJN6MMPQTMDYRN709968YFN1,01KJN796KT7FCNV2F9QNCQDSES,C,C,0.0,4.0,26.0,refgame,1.0,page7-107,2.0,white diamond in middle,4,3.5590956,-1.1475197
01KJN6MMPQTMDYRN709968YFN1,01KJN788SPAKVVBHX9T9FDQWAF,B,B,0.0,4.0,25.0,refgame,1.0,page3-35,2.0,birdhouse,1,5.4303803,-5.7171154
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,A,0.0,4.0,25.0,refgame,1.0,page3-35,2.0,"birdhouse, mailbox",2,6.1992335,-5.88504
01KJN6MMPQTMDYRN709968YFN1,01KJN796KT7FCNV2F9QNCQDSES,C,C,0.0,4.0,25.0,refgame,1.0,page3-35,2.0,game pieces chosen a few time already,7,1.2709097,0.2508692
01KJN6MMPQTMDYRN709968YFN1,01KJN788SPAKVVBHX9T9FDQWAF,B,B,0.0,1.0,44.0,refgame,2.0,page7-255,1.0,bunny,1,-4.4835634,-4.838309
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,A,0.0,1.0,44.0,refgame,2.0,page7-255,1.0,"on top triangle pointing to the right, square cut out in top left, weird shape",15,0.6504518,1.1668293
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,B,A,0.0,2.0,50.0,refgame,2.0,page5-28,1.0,"rectangle, small rectangle, diamond",4,2.5046644,-0.64017236
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,A,B,0.0,2.0,50.0,refgame,2.0,page5-28,1.0,tipped bottle,2,7.5833383,5.7556443
01KJN6MMPQTMDYRN709968YFN1,01KJN788SPAKVVBHX9T9FDQWAF,B,B,0.0,4.0,29.0,refgame,1.0,page7-255,2.0,bunny,1,-4.494416,-4.8667836
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,A,0.0,4.0,29.0,refgame,1.0,page7-255,2.0,"triangle on top facing right, jarble of a mess, of random shapes",12,0.73357624,0.865675
01KJN6MMPQTMDYRN709968YFN1,01KJN796KT7FCNV2F9QNCQDSES,C,C,0.0,4.0,29.0,refgame,1.0,page7-255,2.0,bird flying to right side already chosen,7,-1.6214633,-0.10068571
01KJN6MMPQTMDYRN709968YFN1,01KJN788SPAKVVBHX9T9FDQWAF,B,A,0.0,4.0,60.0,refgame,2.0,page7-107,2.0,"fireball, diamond cutout",3,4.399564,-3.152976
01KJN6MMPQTMDYRN709968YFN1,01KJN788SPAKVVBHX9T9FDQWAF,B,B,0.0,1.0,47.0,refgame,2.0,page7-107,1.0,fireball with diamond cutout in middle,6,4.3391094,-3.270927
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,A,0.0,1.0,47.0,refgame,2.0,page7-107,1.0,"diamond cut out in middle, looks liek fire ball",9,4.3441195,-3.1122005
01KJN6MMPQTMDYRN709968YFN1,01KJN788SPAKVVBHX9T9FDQWAF,B,B,0.0,1.0,6.0,refgame,1.0,page3-35,1.0,Birdhouse,1,5.417645,-5.6547327
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,A,0.0,1.0,6.0,refgame,1.0,page3-35,1.0,"birdhouse, trapezoid on bottom, house on top",7,5.8649406,-6.2288194
01KJN6MMPQTMDYRN709968YFN1,01KJN796KT7FCNV2F9QNCQDSES,C,C,0.0,1.0,6.0,refgame,1.0,page3-35,1.0,The game piece mentioned earlier,5,1.2734954,0.3344937
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,A,A,0.0,0.0,4.0,refgame,1.0,page3-35,1.0,"this looks like a candlestick, stood up. the top is two right triangles butted up together. there is a triangle base",21,1.3718147,0.539114
01KJN6MMPQTMDYRN709968YFN1,01KJN78M7563R5D9TQE5G142DA,C,C,0.0,0.0,4.0,refgame,1.0,page3-35,1.0,Looks like something you would see in a board game that's very popular,13,1.2889593,0.8189244
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,0.0,0.0,4.0,refgame,1.0,page3-35,1.0,this shape looks like a pirdhouse on a stand,9,5.914883,-5.9492674
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,A,A,0.0,0.0,5.0,refgame,1.0,page9-46,1.0,the right side is a big ol' right triangle. the left side has a rectangle CUT OUT from its center,20,1.4020028,1.2337515
01KJN6MMPQTMDYRN709968YFN1,01KJN78M7563R5D9TQE5G142DA,C,C,0.0,0.0,5.0,refgame,1.0,page9-46,1.0,Kind of like a mountainous shape but it has a cutout,11,0.9372999,-2.2292104
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,0.0,0.0,5.0,refgame,1.0,page9-46,1.0,"this shape has a cut out on the left side, it has a flat top, short",16,0.90687114,2.038743
01KJN6MMPQTMDYRN709968YFN1,01KJN788SPAKVVBHX9T9FDQWAF,B,B,0.0,1.0,11.0,refgame,1.0,page-B,1.0,"Like a person kneeling down praying, one with bigger head, not small, head is like a box, kind of detached, having two triangle arms, and a triangle trailing onthe back",30,-6.865983,-0.7318485
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,A,0.0,1.0,11.0,refgame,1.0,page-B,1.0,"this one is a square and two triangles touching at one point at the top, and it sits on top a mess of shapes, bottom left corner is a little triangle, kinda like the little girl, from last time, ponytail",40,0.7941813,0.5750285
01KJN6MMPQTMDYRN709968YFN1,01KJN796KT7FCNV2F9QNCQDSES,C,C,0.0,1.0,11.0,refgame,1.0,page-B,1.0,looks like a windimill with a fanned out blades,9,0.286361,0.30199432
01KJN6MMPQTMDYRN709968YFN1,01KJN788SPAKVVBHX9T9FDQWAF,B,B,0.0,1.0,10.0,refgame,1.0,page7-255,1.0,"Kind of has like bunny ears, but one straight up and other to its side, little cutout on right, triangle cutout",21,-0.49301934,-0.4102817
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,A,0.0,1.0,10.0,refgame,1.0,page7-255,1.0,"this shape is weird, top is a triangle where the head is facing right side, there are then a few trapezoids underneath the triangle facing the right",27,-0.023990117,0.34244943
01KJN6MMPQTMDYRN709968YFN1,01KJN796KT7FCNV2F9QNCQDSES,C,C,0.0,1.0,10.0,refgame,1.0,page7-255,1.0,messed up looking one from earlier,6,0.78286564,0.04578485
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,B,B,0.0,2.0,14.0,refgame,1.0,page-B,1.0,same as person praying before,5,-7.0300145,-0.0707768
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,A,A,0.0,2.0,14.0,refgame,1.0,page-B,1.0,"jumbled picture, square on top tipping right, triangle on top right",11,0.39928898,1.3548461
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,C,0.0,2.0,14.0,refgame,1.0,page-B,1.0,Broken item from earlier,4,1.4055817,0.38712245
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,B,B,0.0,2.0,13.0,refgame,1.0,page9-46,1.0,"rectangle cutout, slanted side",4,0.87599564,2.533968
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,A,A,0.0,2.0,13.0,refgame,1.0,page9-46,1.0,cut out rectangle on left,5,1.2707394,2.695842
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,C,0.0,2.0,13.0,refgame,1.0,page9-46,1.0,Like a stapler. Rectangle shape to the left side,9,1.2511686,2.960056
01KJN6MMPQTMDYRN709968YFN1,01KJN788SPAKVVBHX9T9FDQWAF,B,B,0.0,1.0,9.0,refgame,1.0,page9-46,1.0,"Cut out on left, short, slanted on right side",9,0.7573045,2.4663572
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,A,0.0,1.0,9.0,refgame,1.0,page9-46,1.0,"white rectangle cut out on left side, the whole shape kinda looks like a triangle or trapezoid",17,1.2671239,1.6792134
01KJN6MMPQTMDYRN709968YFN1,01KJN796KT7FCNV2F9QNCQDSES,C,C,0.0,1.0,9.0,refgame,1.0,page9-46,1.0,"looks like claw pointing to left side., white rectangle on left side",12,1.3708773,1.6249524
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,A,A,0.0,3.0,21.0,refgame,1.0,page3-35,2.0,birdhouse / mailbox / candlestick stand,6,6.056455,-5.9737797
01KJN6MMPQTMDYRN709968YFN1,01KJN78M7563R5D9TQE5G142DA,C,C,0.0,3.0,21.0,refgame,1.0,page3-35,2.0,a popular piece and a board game,7,1.2266426,0.16925651
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,0.0,3.0,21.0,refgame,1.0,page3-35,2.0,birdhouse,1,5.4446783,-5.735073
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,A,A,0.0,3.0,20.0,refgame,1.0,page9-46,2.0,"has rectangle cut out in left side; big triangle, right side",11,1.523967,2.162001
01KJN6MMPQTMDYRN709968YFN1,01KJN78M7563R5D9TQE5G142DA,C,C,0.0,3.0,20.0,refgame,1.0,page9-46,2.0,like a hill on the right side,7,1.0139772,-2.0942974
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,0.0,3.0,20.0,refgame,1.0,page9-46,2.0,"flat top left cutout side, angles side",7,0.72931486,2.4267044
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,A,A,0.0,3.0,19.0,refgame,1.0,page7-107,2.0,cut out diamond in middle (looks like mario fireball),9,4.3990035,-3.1526256
01KJN6MMPQTMDYRN709968YFN1,01KJN78M7563R5D9TQE5G142DA,C,C,0.0,3.0,19.0,refgame,1.0,page7-107,2.0,looks like it might be a logo from a hockey team flat right,13,1.5024399,1.1182806
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,0.0,3.0,19.0,refgame,1.0,page7-107,2.0,"squate cutout center, square",4,1.0138855,2.4330144
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,A,A,0.0,3.0,18.0,refgame,1.0,page-B,2.0,"the sitting girl with the arms out and ponytail (sitting girl ponytail), hunny",13,-6.551919,0.46118945
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,0.0,3.0,18.0,refgame,1.0,page-B,2.0,person praying,2,-7.3451014,-0.11898311
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,A,B,0.0,0.0,39.0,refgame,2.0,page7-255,1.0,"weird shape jumble bottom, square cut out upper left",9,0.730105,0.57152224
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,A,0.0,0.0,39.0,refgame,2.0,page7-255,1.0,bunny,1,-4.485231,-4.818483
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,A,A,0.0,0.0,38.0,refgame,2.0,page9-46,1.0,"rectangle cut out from left side center, triangle right",9,1.511485,2.3572333
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,0.0,0.0,38.0,refgame,2.0,page9-46,1.0,flat top cut out left side slanted right side,9,0.76380825,2.4852176
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,A,A,0.0,0.0,3.0,refgame,1.0,page7-255,1.0,"in the upper left of this figure, there is a rectangle cut out. upper right, looks like a triangle butted up against it.",23,1.6957067,1.2206239
01KJN6MMPQTMDYRN709968YFN1,01KJN78M7563R5D9TQE5G142DA,C,C,0.0,0.0,3.0,refgame,1.0,page7-255,1.0,Kind of looks like a half a square in the center,11,1.9410475,1.2417856
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,0.0,0.0,3.0,refgame,1.0,page7-255,1.0,"lots of triangles in this shape, the top it the corner of a large triangle",15,0.72519284,1.2464715
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,A,B,0.0,0.0,37.0,refgame,2.0,page7-107,1.0,diamond cut out in middle of fireball,7,4.379102,-3.1648242
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,A,0.0,0.0,37.0,refgame,2.0,page7-107,1.0,cut out square center,4,1.1950091,2.498312
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,A,B,0.0,0.0,36.0,refgame,2.0,page5-28,1.0,tipped over bottle,3,7.5188937,5.6917205
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,A,0.0,0.0,36.0,refgame,2.0,page5-28,1.0,rectangle square diamond,3,2.825029,-0.47294053
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,B,B,0.0,2.0,17.0,refgame,1.0,page5-28,1.0,"rectangle with smaller rectangle on right side, then parallelogram off it",11,2.2252827,2.8234246
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,A,A,0.0,2.0,17.0,refgame,1.0,page5-28,1.0,tipped over bottle,3,7.549385,5.7205663
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,C,0.0,2.0,17.0,refgame,1.0,page5-28,1.0,Rectangle shaped to the left becomes narrow and vertical to the right,12,1.7308834,2.4936538
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,B,B,0.0,2.0,16.0,refgame,1.0,page7-107,1.0,diamond cutout,2,3.5705392,2.6278362
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,A,A,0.0,2.0,16.0,refgame,1.0,page7-107,1.0,diamond cutout in middle,4,4.7612133,-2.769957
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,C,0.0,2.0,16.0,refgame,1.0,page7-107,1.0,"Heart shape in the center, Diamond",6,2.9960485,-1.3574358
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,A,A,0.0,3.0,56.0,refgame,2.0,page7-107,2.0,diamond / fireball,3,4.4054446,-3.2210503
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,0.0,3.0,56.0,refgame,2.0,page7-107,2.0,diamond middle cutout,3,4.7634306,-2.7716806
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,B,B,0.0,2.0,15.0,refgame,1.0,page7-255,1.0,"bunny one, triangle pointing right on top of a lot of shapes",12,-2.1536446,-1.39535
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,A,A,0.0,2.0,15.0,refgame,1.0,page7-255,1.0,triangle facing right on top,5,0.027328333,1.2927252
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,C,0.0,2.0,15.0,refgame,1.0,page7-255,1.0,Crooked shape right angle at the top,7,0.58517164,2.2571313
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,B,B,0.0,5.0,35.0,refgame,1.0,page9-46,2.0,"square cutout, slanted, short",4,0.7922187,2.547559
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,A,A,0.0,5.0,35.0,refgame,1.0,page9-46,2.0,rectangle cutout on left,4,1.2489535,2.6941128
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,C,0.0,5.0,35.0,refgame,1.0,page9-46,2.0,Rectangle shape with a large opening. Curves to the right like a slope,13,1.6895857,2.242667
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,A,A,0.0,3.0,55.0,refgame,2.0,page7-255,2.0,"""bunny"" / weird shape jumble",5,-1.9859598,-1.3058707
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,0.0,3.0,55.0,refgame,2.0,page7-255,2.0,bunny,1,-4.5103226,-4.863337
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,B,B,0.0,2.0,12.0,refgame,1.0,page3-35,1.0,birdhouse,1,5.344291,-5.6117663
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,A,A,0.0,2.0,12.0,refgame,1.0,page3-35,1.0,"free standing mailbox, triangle base",5,6.545048,-5.9081883
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,C,0.0,2.0,12.0,refgame,1.0,page3-35,1.0,Similar to a piece from a well know game from earlier,11,1.2388611,0.1652444
01KJN6MMPQTMDYRN709968YFN1,01KJN788SPAKVVBHX9T9FDQWAF,B,B,0.0,4.0,64.0,refgame,2.0,page-B,2.0,"praying, girl?",2,-7.1429844,0.20325333
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,A,0.0,4.0,64.0,refgame,2.0,page-B,2.0,"praying, pomnytail girl, ponytail",4,-6.7793503,0.32580185
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,A,A,0.0,3.0,54.0,refgame,2.0,page3-35,2.0,birdhouse / mailbox / candlestick,5,6.100173,-5.91147
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,0.0,3.0,54.0,refgame,2.0,page3-35,2.0,birdhouse,1,5.4021487,-5.6965256
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,B,B,0.0,5.0,34.0,refgame,1.0,page7-255,2.0,bunny,1,-4.485281,-4.878762
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,A,A,0.0,5.0,34.0,refgame,1.0,page7-255,2.0,"triangle facing right, sitting on a jumble of shapes",9,0.4289917,1.1249099
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,C,0.0,5.0,34.0,refgame,1.0,page7-255,2.0,Triangle shape at the top with a wider body,9,-0.0038292387,1.2299123
01KJN6MMPQTMDYRN709968YFN1,01KJN788SPAKVVBHX9T9FDQWAF,B,B,0.0,4.0,63.0,refgame,2.0,page3-35,2.0,birdhouse,1,5.3984456,-5.726181
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,A,0.0,4.0,63.0,refgame,2.0,page3-35,2.0,"birdhouse, maibox, mailbox",3,6.3482084,-5.8451505
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,B,B,0.0,2.0,53.0,refgame,2.0,page7-255,1.0,bunny,1,-4.4089994,-4.913528
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,A,A,0.0,2.0,53.0,refgame,2.0,page7-255,1.0,"tringle facing right, jumble",4,0.9854597,0.99823743
01KJN6MMPQTMDYRN709968YFN1,01KJN788SPAKVVBHX9T9FDQWAF,B,A,0.0,4.0,61.0,refgame,2.0,page7-255,2.0,bunny,1,-4.4683814,-4.813735
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,B,0.0,4.0,61.0,refgame,2.0,page7-255,2.0,"triangle facing right, on top",5,-0.016732551,1.2910659
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,B,B,0.0,5.0,33.0,refgame,1.0,page3-35,2.0,birdhouse,1,5.359799,-5.5631795
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,A,A,0.0,5.0,33.0,refgame,1.0,page3-35,2.0,mailbox,1,6.5769935,-5.916629
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,C,0.0,5.0,33.0,refgame,1.0,page3-35,2.0,Popular game item,3,1.2311388,0.43283552
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,A,A,0.0,3.0,59.0,refgame,2.0,page5-28,2.0,"tipped over bottle / casl, casl, cask",7,7.584102,5.756894
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,0.0,3.0,59.0,refgame,2.0,page5-28,2.0,tipped bottle,2,7.618299,5.7904086
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,B,A,0.0,2.0,52.0,refgame,2.0,page9-46,1.0,"retcangle cutout, slanted side, short",5,0.892458,2.6394186
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,A,B,0.0,2.0,52.0,refgame,2.0,page9-46,1.0,rectangle cutout on left,4,1.1565394,2.7677362
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,B,B,0.0,5.0,32.0,refgame,1.0,page5-28,2.0,"rectangle, smaller rectangle, turned diamond",5,2.4647777,-0.6250622
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,A,A,0.0,5.0,32.0,refgame,1.0,page5-28,2.0,tipped over bottle,3,7.5688577,5.7411604
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,C,0.0,5.0,32.0,refgame,1.0,page5-28,2.0,Rectangle shaped to the left then becomes narrow,8,1.7494514,2.594654
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,B,B,0.0,5.0,31.0,refgame,1.0,page-B,2.0,praying,1,-7.4929857,0.014377614
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,A,A,0.0,5.0,31.0,refgame,1.0,page-B,2.0,ponytail girl,2,-6.597829,0.50643855
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,C,0.0,5.0,31.0,refgame,1.0,page-B,2.0,Broken item with item on top and to the right side,11,1.3930511,0.65251625
01KJN6MMPQTMDYRN709968YFN1,01KJN788SPAKVVBHX9T9FDQWAF,B,B,0.0,4.0,28.0,refgame,1.0,page9-46,2.0,"cutout left side, slanted right side, short",7,0.76056325,2.5728366
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,A,0.0,4.0,28.0,refgame,1.0,page9-46,2.0,"left sided rectangle cut out, whole shape is a trapezoid",10,1.3157514,1.9764394
01KJN6MMPQTMDYRN709968YFN1,01KJN796KT7FCNV2F9QNCQDSES,C,C,0.0,4.0,28.0,refgame,1.0,page9-46,2.0,white rectangle on left side; looks like claw,8,1.3832468,2.0657346
01KJN6MMPQTMDYRN709968YFN1,01KJN788SPAKVVBHX9T9FDQWAF,B,B,0.0,4.0,27.0,refgame,1.0,page5-28,2.0,"Big rectangle, small rectangle, slanted diamond",6,2.449306,-0.6854456
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,A,0.0,4.0,27.0,refgame,1.0,page5-28,2.0,bottle tipped over,3,7.527809,5.700231
