gameId,target,speaker1,speaker2,group1,group2,sameGroup,similarity,participantPair,window,length1,length2
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7863BFF3ZYZGVVSATZTH7,01KJN7AAX1VHZ1A7ZB35BNRH8N,C,A,0,0.0,01KJN7863BFF3ZYZGVVSATZTH7_01KJN7AAX1VHZ1A7ZB35BNRH8N,phase1_final,3,1
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7863BFF3ZYZGVVSATZTH7,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,1,1.0,01KJN7863BFF3ZYZGVVSATZTH7_01KJN78DQ6KC0F9N1HA0BPB44R,phase1_final,3,2
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7863BFF3ZYZGVVSATZTH7,01KJN7A44GGBE9XR412KV5BFSC,C,B,0,0.0,01KJN7863BFF3ZYZGVVSATZTH7_01KJN7A44GGBE9XR412KV5BFSC,phase1_final,3,4
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7863BFF3ZYZGVVSATZTH7,01KJN7AZC7FAG17CY924MRTCF7,C,A,0,0.0,01KJN7863BFF3ZYZGVVSATZTH7_01KJN7AZC7FAG17CY924MRTCF7,phase1_final,3,1
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN792W85XPK9QGH8A6HSYSJ,01KJN7AAX1VHZ1A7ZB35BNRH8N,B,A,0,0.0,01KJN792W85XPK9QGH8A6HSYSJ_01KJN7AAX1VHZ1A7ZB35BNRH8N,phase1_final,4,1
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN792W85XPK9QGH8A6HSYSJ,01KJN78DQ6KC0F9N1HA0BPB44R,B,C,0,0.0,01KJN78DQ6KC0F9N1HA0BPB44R_01KJN792W85XPK9QGH8A6HSYSJ,phase1_final,4,2
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN792W85XPK9QGH8A6HSYSJ,01KJN7A44GGBE9XR412KV5BFSC,B,B,1,0.2,01KJN792W85XPK9QGH8A6HSYSJ_01KJN7A44GGBE9XR412KV5BFSC,phase1_final,4,4
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN792W85XPK9QGH8A6HSYSJ,01KJN7AZC7FAG17CY924MRTCF7,B,A,0,0.0,01KJN792W85XPK9QGH8A6HSYSJ_01KJN7AZC7FAG17CY924MRTCF7,phase1_final,4,1
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7AAX1VHZ1A7ZB35BNRH8N,01KJN78DQ6KC0F9N1HA0BPB44R,A,C,0,0.0,01KJN78DQ6KC0F9N1HA0BPB44R_01KJN7AAX1VHZ1A7ZB35BNRH8N,phase1_final,1,2
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7AAX1VHZ1A7ZB35BNRH8N,01KJN7A44GGBE9XR412KV5BFSC,A,B,0,0.0,01KJN7A44GGBE9XR412KV5BFSC_01KJN7AAX1VHZ1A7ZB35BNRH8N,phase1_final,1,4
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7AAX1VHZ1A7ZB35BNRH8N,01KJN7AZC7FAG17CY924MRTCF7,A,A,1,1.0,01KJN7AAX1VHZ1A7ZB35BNRH8N_01KJN7AZC7FAG17CY924MRTCF7,phase1_final,1,1
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7A44GGBE9XR412KV5BFSC,C,B,0,0.0,01KJN78DQ6KC0F9N1HA0BPB44R_01KJN7A44GGBE9XR412KV5BFSC,phase1_final,2,4
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7AZC7FAG17CY924MRTCF7,C,A,0,0.0,01KJN78DQ6KC0F9N1HA0BPB44R_01KJN7AZC7FAG17CY924MRTCF7,phase1_final,2,1
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7A44GGBE9XR412KV5BFSC,01KJN7AZC7FAG17CY924MRTCF7,B,A,0,0.0,01KJN7A44GGBE9XR412KV5BFSC_01KJN7AZC7FAG17CY924MRTCF7,phase1_final,4,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2RH1QNE571FNJRJ0ZHM7W,A,B,0,0.6666666666666666,01KJP2Q4FMMNPG4DTS771Y4V70_01KJP2RH1QNE571FNJRJ0ZHM7W,phase1_final,2,5
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2SNNP4ZB6K1QMGZX5CC0T,A,C,0,0.0,01KJP2Q4FMMNPG4DTS771Y4V70_01KJP2SNNP4ZB6K1QMGZX5CC0T,phase1_final,2,14
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2RVD8SK7AN1X5EMGRM458,A,B,0,0.3333333333333333,01KJP2Q4FMMNPG4DTS771Y4V70_01KJP2RVD8SK7AN1X5EMGRM458,phase1_final,2,2
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2SDQCR0935BS4E06A6D2G,A,C,0,0.0,01KJP2Q4FMMNPG4DTS771Y4V70_01KJP2SDQCR0935BS4E06A6D2G,phase1_final,2,9
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2SGRYQPGESDGRKTMMAJX4,A,A,1,0.0,01KJP2Q4FMMNPG4DTS771Y4V70_01KJP2SGRYQPGESDGRKTMMAJX4,phase1_final,2,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2Q9Z7MR3VPYE4MH3SC9C8,A,C,0,0.0,01KJP2Q4FMMNPG4DTS771Y4V70_01KJP2Q9Z7MR3VPYE4MH3SC9C8,phase1_final,2,7
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2RBVR6E36EKC8HYRAV5GF,A,A,1,0.0,01KJP2Q4FMMNPG4DTS771Y4V70_01KJP2RBVR6E36EKC8HYRAV5GF,phase1_final,2,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2SNNP4ZB6K1QMGZX5CC0T,B,C,0,0.0,01KJP2RH1QNE571FNJRJ0ZHM7W_01KJP2SNNP4ZB6K1QMGZX5CC0T,phase1_final,5,14
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2RVD8SK7AN1X5EMGRM458,B,B,1,0.25,01KJP2RH1QNE571FNJRJ0ZHM7W_01KJP2RVD8SK7AN1X5EMGRM458,phase1_final,5,2
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2SDQCR0935BS4E06A6D2G,B,C,0,0.0,01KJP2RH1QNE571FNJRJ0ZHM7W_01KJP2SDQCR0935BS4E06A6D2G,phase1_final,5,9
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2SGRYQPGESDGRKTMMAJX4,B,A,0,0.0,01KJP2RH1QNE571FNJRJ0ZHM7W_01KJP2SGRYQPGESDGRKTMMAJX4,phase1_final,5,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2Q9Z7MR3VPYE4MH3SC9C8,B,C,0,0.0,01KJP2Q9Z7MR3VPYE4MH3SC9C8_01KJP2RH1QNE571FNJRJ0ZHM7W,phase1_final,5,7
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2RBVR6E36EKC8HYRAV5GF,B,A,0,0.0,01KJP2RBVR6E36EKC8HYRAV5GF_01KJP2RH1QNE571FNJRJ0ZHM7W,phase1_final,5,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2RVD8SK7AN1X5EMGRM458,C,B,0,0.0,01KJP2RVD8SK7AN1X5EMGRM458_01KJP2SNNP4ZB6K1QMGZX5CC0T,phase1_final,14,2
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2SDQCR0935BS4E06A6D2G,C,C,1,0.5,01KJP2SDQCR0935BS4E06A6D2G_01KJP2SNNP4ZB6K1QMGZX5CC0T,phase1_final,14,9
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2SGRYQPGESDGRKTMMAJX4,C,A,0,0.0,01KJP2SGRYQPGESDGRKTMMAJX4_01KJP2SNNP4ZB6K1QMGZX5CC0T,phase1_final,14,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,C,1,0.4444444444444444,01KJP2Q9Z7MR3VPYE4MH3SC9C8_01KJP2SNNP4ZB6K1QMGZX5CC0T,phase1_final,14,7
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2RBVR6E36EKC8HYRAV5GF,C,A,0,0.0,01KJP2RBVR6E36EKC8HYRAV5GF_01KJP2SNNP4ZB6K1QMGZX5CC0T,phase1_final,14,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RVD8SK7AN1X5EMGRM458,01KJP2SDQCR0935BS4E06A6D2G,B,C,0,0.0,01KJP2RVD8SK7AN1X5EMGRM458_01KJP2SDQCR0935BS4E06A6D2G,phase1_final,2,9
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RVD8SK7AN1X5EMGRM458,01KJP2SGRYQPGESDGRKTMMAJX4,B,A,0,0.0,01KJP2RVD8SK7AN1X5EMGRM458_01KJP2SGRYQPGESDGRKTMMAJX4,phase1_final,2,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RVD8SK7AN1X5EMGRM458,01KJP2Q9Z7MR3VPYE4MH3SC9C8,B,C,0,0.0,01KJP2Q9Z7MR3VPYE4MH3SC9C8_01KJP2RVD8SK7AN1X5EMGRM458,phase1_final,2,7
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RVD8SK7AN1X5EMGRM458,01KJP2RBVR6E36EKC8HYRAV5GF,B,A,0,0.0,01KJP2RBVR6E36EKC8HYRAV5GF_01KJP2RVD8SK7AN1X5EMGRM458,phase1_final,2,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2SDQCR0935BS4E06A6D2G,01KJP2SGRYQPGESDGRKTMMAJX4,C,A,0,0.0,01KJP2SDQCR0935BS4E06A6D2G_01KJP2SGRYQPGESDGRKTMMAJX4,phase1_final,9,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2SDQCR0935BS4E06A6D2G,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,C,1,0.5,01KJP2Q9Z7MR3VPYE4MH3SC9C8_01KJP2SDQCR0935BS4E06A6D2G,phase1_final,9,7
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2SDQCR0935BS4E06A6D2G,01KJP2RBVR6E36EKC8HYRAV5GF,C,A,0,0.0,01KJP2RBVR6E36EKC8HYRAV5GF_01KJP2SDQCR0935BS4E06A6D2G,phase1_final,9,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2SGRYQPGESDGRKTMMAJX4,01KJP2Q9Z7MR3VPYE4MH3SC9C8,A,C,0,0.0,01KJP2Q9Z7MR3VPYE4MH3SC9C8_01KJP2SGRYQPGESDGRKTMMAJX4,phase1_final,1,7
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2SGRYQPGESDGRKTMMAJX4,01KJP2RBVR6E36EKC8HYRAV5GF,A,A,1,1.0,01KJP2RBVR6E36EKC8HYRAV5GF_01KJP2SGRYQPGESDGRKTMMAJX4,phase1_final,1,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2Q9Z7MR3VPYE4MH3SC9C8,01KJP2RBVR6E36EKC8HYRAV5GF,C,A,0,0.0,01KJP2Q9Z7MR3VPYE4MH3SC9C8_01KJP2RBVR6E36EKC8HYRAV5GF,phase1_final,7,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2RH1QNE571FNJRJ0ZHM7W,A,B,0,0.0,01KJP2Q4FMMNPG4DTS771Y4V70_01KJP2RH1QNE571FNJRJ0ZHM7W,phase1_final,13,6
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2SNNP4ZB6K1QMGZX5CC0T,A,C,0,0.0,01KJP2Q4FMMNPG4DTS771Y4V70_01KJP2SNNP4ZB6K1QMGZX5CC0T,phase1_final,13,5
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2RVD8SK7AN1X5EMGRM458,A,B,0,0.0,01KJP2Q4FMMNPG4DTS771Y4V70_01KJP2RVD8SK7AN1X5EMGRM458,phase1_final,13,2
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2SDQCR0935BS4E06A6D2G,A,C,0,0.0,01KJP2Q4FMMNPG4DTS771Y4V70_01KJP2SDQCR0935BS4E06A6D2G,phase1_final,13,2
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2SGRYQPGESDGRKTMMAJX4,A,A,1,0.0,01KJP2Q4FMMNPG4DTS771Y4V70_01KJP2SGRYQPGESDGRKTMMAJX4,phase1_final,13,5
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2Q9Z7MR3VPYE4MH3SC9C8,A,C,0,0.0,01KJP2Q4FMMNPG4DTS771Y4V70_01KJP2Q9Z7MR3VPYE4MH3SC9C8,phase1_final,13,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2RBVR6E36EKC8HYRAV5GF,A,A,1,0.25,01KJP2Q4FMMNPG4DTS771Y4V70_01KJP2RBVR6E36EKC8HYRAV5GF,phase1_final,13,6
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2SNNP4ZB6K1QMGZX5CC0T,B,C,0,0.0,01KJP2RH1QNE571FNJRJ0ZHM7W_01KJP2SNNP4ZB6K1QMGZX5CC0T,phase1_final,6,5
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2RVD8SK7AN1X5EMGRM458,B,B,1,0.4,01KJP2RH1QNE571FNJRJ0ZHM7W_01KJP2RVD8SK7AN1X5EMGRM458,phase1_final,6,2
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2SDQCR0935BS4E06A6D2G,B,C,0,0.0,01KJP2RH1QNE571FNJRJ0ZHM7W_01KJP2SDQCR0935BS4E06A6D2G,phase1_final,6,2
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2SGRYQPGESDGRKTMMAJX4,B,A,0,0.0,01KJP2RH1QNE571FNJRJ0ZHM7W_01KJP2SGRYQPGESDGRKTMMAJX4,phase1_final,6,5
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2Q9Z7MR3VPYE4MH3SC9C8,B,C,0,0.0,01KJP2Q9Z7MR3VPYE4MH3SC9C8_01KJP2RH1QNE571FNJRJ0ZHM7W,phase1_final,6,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2RBVR6E36EKC8HYRAV5GF,B,A,0,0.0,01KJP2RBVR6E36EKC8HYRAV5GF_01KJP2RH1QNE571FNJRJ0ZHM7W,phase1_final,6,6
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2RVD8SK7AN1X5EMGRM458,C,B,0,0.0,01KJP2RVD8SK7AN1X5EMGRM458_01KJP2SNNP4ZB6K1QMGZX5CC0T,phase1_final,5,2
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2SDQCR0935BS4E06A6D2G,C,C,1,0.5,01KJP2SDQCR0935BS4E06A6D2G_01KJP2SNNP4ZB6K1QMGZX5CC0T,phase1_final,5,2
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2SGRYQPGESDGRKTMMAJX4,C,A,0,0.0,01KJP2SGRYQPGESDGRKTMMAJX4_01KJP2SNNP4ZB6K1QMGZX5CC0T,phase1_final,5,5
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,C,1,0.25,01KJP2Q9Z7MR3VPYE4MH3SC9C8_01KJP2SNNP4ZB6K1QMGZX5CC0T,phase1_final,5,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2RBVR6E36EKC8HYRAV5GF,C,A,0,0.0,01KJP2RBVR6E36EKC8HYRAV5GF_01KJP2SNNP4ZB6K1QMGZX5CC0T,phase1_final,5,6
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2RVD8SK7AN1X5EMGRM458,01KJP2SDQCR0935BS4E06A6D2G,B,C,0,0.0,01KJP2RVD8SK7AN1X5EMGRM458_01KJP2SDQCR0935BS4E06A6D2G,phase1_final,2,2
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2RVD8SK7AN1X5EMGRM458,01KJP2SGRYQPGESDGRKTMMAJX4,B,A,0,0.0,01KJP2RVD8SK7AN1X5EMGRM458_01KJP2SGRYQPGESDGRKTMMAJX4,phase1_final,2,5
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2RVD8SK7AN1X5EMGRM458,01KJP2Q9Z7MR3VPYE4MH3SC9C8,B,C,0,0.0,01KJP2Q9Z7MR3VPYE4MH3SC9C8_01KJP2RVD8SK7AN1X5EMGRM458,phase1_final,2,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2RVD8SK7AN1X5EMGRM458,01KJP2RBVR6E36EKC8HYRAV5GF,B,A,0,0.0,01KJP2RBVR6E36EKC8HYRAV5GF_01KJP2RVD8SK7AN1X5EMGRM458,phase1_final,2,6
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2SDQCR0935BS4E06A6D2G,01KJP2SGRYQPGESDGRKTMMAJX4,C,A,0,0.0,01KJP2SDQCR0935BS4E06A6D2G_01KJP2SGRYQPGESDGRKTMMAJX4,phase1_final,2,5
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2SDQCR0935BS4E06A6D2G,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,C,1,0.5,01KJP2Q9Z7MR3VPYE4MH3SC9C8_01KJP2SDQCR0935BS4E06A6D2G,phase1_final,2,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2SDQCR0935BS4E06A6D2G,01KJP2RBVR6E36EKC8HYRAV5GF,C,A,0,0.0,01KJP2RBVR6E36EKC8HYRAV5GF_01KJP2SDQCR0935BS4E06A6D2G,phase1_final,2,6
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2SGRYQPGESDGRKTMMAJX4,01KJP2Q9Z7MR3VPYE4MH3SC9C8,A,C,0,0.0,01KJP2Q9Z7MR3VPYE4MH3SC9C8_01KJP2SGRYQPGESDGRKTMMAJX4,phase1_final,5,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2SGRYQPGESDGRKTMMAJX4,01KJP2RBVR6E36EKC8HYRAV5GF,A,A,1,0.0,01KJP2RBVR6E36EKC8HYRAV5GF_01KJP2SGRYQPGESDGRKTMMAJX4,phase1_final,5,6
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2Q9Z7MR3VPYE4MH3SC9C8,01KJP2RBVR6E36EKC8HYRAV5GF,C,A,0,0.0,01KJP2Q9Z7MR3VPYE4MH3SC9C8_01KJP2RBVR6E36EKC8HYRAV5GF,phase1_final,1,6
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2RH1QNE571FNJRJ0ZHM7W,A,B,0,0.0,01KJP2Q4FMMNPG4DTS771Y4V70_01KJP2RH1QNE571FNJRJ0ZHM7W,phase1_final,14,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2SNNP4ZB6K1QMGZX5CC0T,A,C,0,0.08333333333333333,01KJP2Q4FMMNPG4DTS771Y4V70_01KJP2SNNP4ZB6K1QMGZX5CC0T,phase1_final,14,6
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2RVD8SK7AN1X5EMGRM458,A,B,0,0.0,01KJP2Q4FMMNPG4DTS771Y4V70_01KJP2RVD8SK7AN1X5EMGRM458,phase1_final,14,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2SDQCR0935BS4E06A6D2G,A,C,0,0.0,01KJP2Q4FMMNPG4DTS771Y4V70_01KJP2SDQCR0935BS4E06A6D2G,phase1_final,14,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2SGRYQPGESDGRKTMMAJX4,A,A,1,0.0,01KJP2Q4FMMNPG4DTS771Y4V70_01KJP2SGRYQPGESDGRKTMMAJX4,phase1_final,14,11
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2Q9Z7MR3VPYE4MH3SC9C8,A,C,0,0.0,01KJP2Q4FMMNPG4DTS771Y4V70_01KJP2Q9Z7MR3VPYE4MH3SC9C8,phase1_final,14,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2RBVR6E36EKC8HYRAV5GF,A,A,1,0.125,01KJP2Q4FMMNPG4DTS771Y4V70_01KJP2RBVR6E36EKC8HYRAV5GF,phase1_final,14,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2SNNP4ZB6K1QMGZX5CC0T,B,C,0,0.0,01KJP2RH1QNE571FNJRJ0ZHM7W_01KJP2SNNP4ZB6K1QMGZX5CC0T,phase1_final,1,6
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2RVD8SK7AN1X5EMGRM458,B,B,1,1.0,01KJP2RH1QNE571FNJRJ0ZHM7W_01KJP2RVD8SK7AN1X5EMGRM458,phase1_final,1,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2SDQCR0935BS4E06A6D2G,B,C,0,0.0,01KJP2RH1QNE571FNJRJ0ZHM7W_01KJP2SDQCR0935BS4E06A6D2G,phase1_final,1,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2SGRYQPGESDGRKTMMAJX4,B,A,0,0.0,01KJP2RH1QNE571FNJRJ0ZHM7W_01KJP2SGRYQPGESDGRKTMMAJX4,phase1_final,1,11
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2Q9Z7MR3VPYE4MH3SC9C8,B,C,0,0.0,01KJP2Q9Z7MR3VPYE4MH3SC9C8_01KJP2RH1QNE571FNJRJ0ZHM7W,phase1_final,1,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2RBVR6E36EKC8HYRAV5GF,B,A,0,0.0,01KJP2RBVR6E36EKC8HYRAV5GF_01KJP2RH1QNE571FNJRJ0ZHM7W,phase1_final,1,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2RVD8SK7AN1X5EMGRM458,C,B,0,0.0,01KJP2RVD8SK7AN1X5EMGRM458_01KJP2SNNP4ZB6K1QMGZX5CC0T,phase1_final,6,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2SDQCR0935BS4E06A6D2G,C,C,1,0.2,01KJP2SDQCR0935BS4E06A6D2G_01KJP2SNNP4ZB6K1QMGZX5CC0T,phase1_final,6,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2SGRYQPGESDGRKTMMAJX4,C,A,0,0.0,01KJP2SGRYQPGESDGRKTMMAJX4_01KJP2SNNP4ZB6K1QMGZX5CC0T,phase1_final,6,11
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,C,1,0.2,01KJP2Q9Z7MR3VPYE4MH3SC9C8_01KJP2SNNP4ZB6K1QMGZX5CC0T,phase1_final,6,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2RBVR6E36EKC8HYRAV5GF,C,A,0,0.0,01KJP2RBVR6E36EKC8HYRAV5GF_01KJP2SNNP4ZB6K1QMGZX5CC0T,phase1_final,6,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,01KJP2RVD8SK7AN1X5EMGRM458,01KJP2SDQCR0935BS4E06A6D2G,B,C,0,0.0,01KJP2RVD8SK7AN1X5EMGRM458_01KJP2SDQCR0935BS4E06A6D2G,phase1_final,1,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,01KJP2RVD8SK7AN1X5EMGRM458,01KJP2SGRYQPGESDGRKTMMAJX4,B,A,0,0.0,01KJP2RVD8SK7AN1X5EMGRM458_01KJP2SGRYQPGESDGRKTMMAJX4,phase1_final,1,11
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,01KJP2RVD8SK7AN1X5EMGRM458,01KJP2Q9Z7MR3VPYE4MH3SC9C8,B,C,0,0.0,01KJP2Q9Z7MR3VPYE4MH3SC9C8_01KJP2RVD8SK7AN1X5EMGRM458,phase1_final,1,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,01KJP2RVD8SK7AN1X5EMGRM458,01KJP2RBVR6E36EKC8HYRAV5GF,B,A,0,0.0,01KJP2RBVR6E36EKC8HYRAV5GF_01KJP2RVD8SK7AN1X5EMGRM458,phase1_final,1,1
