gameId,playerId,originalGroup,target,blockNum,phase,phaseNum,repNum,simAdjacent
01KJN6MMPQTMDYRN709968YFN1,01KJN78M7563R5D9TQE5G142DA,C,page3-35,3.0,refgame,1.0,2.0,0.7950844764709473
01KJN6MMPQTMDYRN709968YFN1,01KJN78M7563R5D9TQE5G142DA,C,page5-28,3.0,refgame,1.0,2.0,
01KJN6MMPQTMDYRN709968YFN1,01KJN78M7563R5D9TQE5G142DA,C,page7-107,3.0,refgame,1.0,2.0,
01KJN6MMPQTMDYRN709968YFN1,01KJN78M7563R5D9TQE5G142DA,C,page7-255,0.0,refgame,1.0,1.0,
01KJN6MMPQTMDYRN709968YFN1,01KJN78M7563R5D9TQE5G142DA,C,page7-255,3.0,refgame,1.0,2.0,0.21699318289756775
01KJN6MMPQTMDYRN709968YFN1,01KJN78M7563R5D9TQE5G142DA,C,page9-46,0.0,refgame,1.0,1.0,
01KJN6MMPQTMDYRN709968YFN1,01KJN78M7563R5D9TQE5G142DA,C,page9-46,3.0,refgame,1.0,2.0,0.6585649251937866
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,page-B,1.0,refgame,1.0,2.0,
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,page-B,1.0,refgame,2.0,1.0,0.233653262257576
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,page-B,4.0,refgame,2.0,3.0,0.8039829730987549
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,page-B,4.0,refgame,1.0,4.0,0.5993475914001465
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,page3-35,1.0,refgame,1.0,1.0,
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,page3-35,1.0,refgame,2.0,2.0,0.4831782281398773
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,page3-35,4.0,refgame,1.0,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,page3-35,4.0,refgame,2.0,4.0,0.9080579280853271
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,page5-28,1.0,refgame,1.0,2.0,
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,page5-28,1.0,refgame,2.0,1.0,0.7340816855430603
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,page5-28,4.0,refgame,1.0,3.0,0.871691107749939
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,page5-28,4.0,refgame,2.0,4.0,0.9427143335342407
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,page7-107,1.0,refgame,1.0,2.0,
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,page7-107,1.0,refgame,2.0,1.0,0.6814435720443726
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,page7-107,4.0,refgame,1.0,3.0,0.8128414154052734
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,page7-255,1.0,refgame,2.0,1.0,
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,page7-255,1.0,refgame,1.0,2.0,0.634231686592102
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,page7-255,4.0,refgame,1.0,4.0,0.6264362335205078
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,page7-255,4.0,refgame,2.0,3.0,0.6861029863357544
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,page9-46,1.0,refgame,1.0,2.0,
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,page9-46,1.0,refgame,2.0,1.0,0.8402975797653198
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,page9-46,4.0,refgame,1.0,3.0,0.9221790432929993
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,page9-46,4.0,refgame,2.0,4.0,0.708476722240448
01KJN6MMPQTMDYRN709968YFN1,01KJN796KT7FCNV2F9QNCQDSES,C,page-B,1.0,refgame,1.0,1.0,
01KJN6MMPQTMDYRN709968YFN1,01KJN796KT7FCNV2F9QNCQDSES,C,page-B,4.0,refgame,1.0,2.0,0.7486180067062378
01KJN6MMPQTMDYRN709968YFN1,01KJN796KT7FCNV2F9QNCQDSES,C,page3-35,1.0,refgame,1.0,1.0,
01KJN6MMPQTMDYRN709968YFN1,01KJN796KT7FCNV2F9QNCQDSES,C,page3-35,4.0,refgame,1.0,2.0,0.6385515928268433
01KJN6MMPQTMDYRN709968YFN1,01KJN796KT7FCNV2F9QNCQDSES,C,page5-28,1.0,refgame,1.0,1.0,
01KJN6MMPQTMDYRN709968YFN1,01KJN796KT7FCNV2F9QNCQDSES,C,page5-28,4.0,refgame,1.0,2.0,0.8243868350982666
01KJN6MMPQTMDYRN709968YFN1,01KJN796KT7FCNV2F9QNCQDSES,C,page7-107,1.0,refgame,1.0,1.0,
01KJN6MMPQTMDYRN709968YFN1,01KJN796KT7FCNV2F9QNCQDSES,C,page7-107,4.0,refgame,1.0,2.0,0.8940549492835999
01KJN6MMPQTMDYRN709968YFN1,01KJN796KT7FCNV2F9QNCQDSES,C,page7-255,1.0,refgame,1.0,1.0,
01KJN6MMPQTMDYRN709968YFN1,01KJN796KT7FCNV2F9QNCQDSES,C,page7-255,4.0,refgame,1.0,2.0,0.14817216992378235
01KJN6MMPQTMDYRN709968YFN1,01KJN796KT7FCNV2F9QNCQDSES,C,page9-46,1.0,refgame,1.0,1.0,
01KJN6MMPQTMDYRN709968YFN1,01KJN796KT7FCNV2F9QNCQDSES,C,page9-46,4.0,refgame,1.0,2.0,0.8877263069152832
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,page-B,0.0,refgame,2.0,2.0,
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,page-B,3.0,refgame,1.0,4.0,0.9035961031913757
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,page-B,3.0,refgame,2.0,3.0,0.9035961031913757
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,page3-35,0.0,refgame,1.0,2.0,
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,page3-35,0.0,refgame,2.0,1.0,0.5223968029022217
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,page3-35,3.0,refgame,1.0,3.0,1.0000001192092896
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,page3-35,3.0,refgame,2.0,4.0,1.0000001192092896
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,page5-28,0.0,refgame,1.0,1.0,
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,page5-28,0.0,refgame,2.0,2.0,0.5171827673912048
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,page5-28,3.0,refgame,2.0,4.0,0.20100156962871552
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,page5-28,3.0,refgame,1.0,3.0,0.2242262363433838
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,page7-107,0.0,refgame,1.0,2.0,
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,page7-107,0.0,refgame,2.0,1.0,0.5541659593582153
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,page7-107,3.0,refgame,1.0,4.0,0.7369299530982971
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,page7-107,3.0,refgame,2.0,3.0,0.46799710392951965
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,page7-255,0.0,refgame,2.0,1.0,
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,page7-255,0.0,refgame,1.0,2.0,0.11177150905132294
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,page7-255,3.0,refgame,2.0,4.0,0.11177150905132294
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,page7-255,3.0,refgame,1.0,3.0,1.000000238418579
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,page9-46,0.0,refgame,1.0,1.0,
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,page9-46,0.0,refgame,2.0,2.0,0.7104129791259766
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,page9-46,3.0,refgame,1.0,3.0,0.8811416625976562
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,page9-46,3.0,refgame,2.0,4.0,0.9085478782653809
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,page-B,2.0,refgame,1.0,1.0,
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,page-B,5.0,refgame,1.0,2.0,0.8292216062545776
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,page3-35,2.0,refgame,1.0,1.0,
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,page3-35,5.0,refgame,1.0,2.0,0.5113417506217957
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,page5-28,2.0,refgame,1.0,1.0,
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,page5-28,5.0,refgame,1.0,2.0,0.9556395411491394
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,page7-107,2.0,refgame,1.0,1.0,
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,page7-107,5.0,refgame,1.0,2.0,0.5378406047821045
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,page7-255,2.0,refgame,1.0,1.0,
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,page7-255,5.0,refgame,1.0,2.0,0.6921799182891846
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,page9-46,2.0,refgame,1.0,1.0,
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,page9-46,5.0,refgame,1.0,2.0,0.51128089427948
01KJN6MMPQTMDYRN709DP5DSDA,01KJN77XQHYQ5TVVY4HZM02E7R,C,page-B,1.0,refgame,2.0,1.0,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN77XQHYQ5TVVY4HZM02E7R,C,page-B,1.0,refgame,1.0,2.0,0.6180715560913086
01KJN6MMPQTMDYRN709DP5DSDA,01KJN77XQHYQ5TVVY4HZM02E7R,C,page-B,4.0,refgame,1.0,3.0,0.9381376504898071
01KJN6MMPQTMDYRN709DP5DSDA,01KJN77XQHYQ5TVVY4HZM02E7R,C,page-B,4.0,refgame,2.0,4.0,0.6495847105979919
01KJN6MMPQTMDYRN709DP5DSDA,01KJN77XQHYQ5TVVY4HZM02E7R,C,page3-35,1.0,refgame,2.0,1.0,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN77XQHYQ5TVVY4HZM02E7R,C,page3-35,1.0,refgame,1.0,2.0,0.18831878900527954
01KJN6MMPQTMDYRN709DP5DSDA,01KJN77XQHYQ5TVVY4HZM02E7R,C,page3-35,4.0,refgame,1.0,4.0,0.7968507409095764
01KJN6MMPQTMDYRN709DP5DSDA,01KJN77XQHYQ5TVVY4HZM02E7R,C,page3-35,4.0,refgame,2.0,3.0,0.1536913365125656
