gameId,target,speaker1,speaker2,group1,group2,sameGroup,similarity,blockNum,phaseNum
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78CQJ3KY7VMGAR6F3D4S0,01KJN79ZDP3YNFFHHQA302PJDP,B,C,0,0.4825911521911621,2.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78JVY5FN5QXW9XGGE72RG,01KJN791EPN054R2NTQQ1BFXJ5,A,A,1,0.6321688294410706,2.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78JVY5FN5QXW9XGGE72RG,01KJN796KT7FCNV2F9QNCQDSES,A,C,0,0.7871388792991638,2.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78JVY5FN5QXW9XGGE72RG,01KJN79Y7T0VZNKHTSJRZWTDZ5,A,B,0,0.34825125336647034,2.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78JVY5FN5QXW9XGGE72RG,01KJN79ZDP3YNFFHHQA302PJDP,A,C,0,0.577703595161438,2.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN791EPN054R2NTQQ1BFXJ5,01KJN796KT7FCNV2F9QNCQDSES,A,C,0,0.6868359446525574,2.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN791EPN054R2NTQQ1BFXJ5,01KJN79Y7T0VZNKHTSJRZWTDZ5,A,B,0,0.46790844202041626,2.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN791EPN054R2NTQQ1BFXJ5,01KJN79ZDP3YNFFHHQA302PJDP,A,C,0,0.5809565782546997,2.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN796KT7FCNV2F9QNCQDSES,01KJN79Y7T0VZNKHTSJRZWTDZ5,C,B,0,0.3891439437866211,2.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN796KT7FCNV2F9QNCQDSES,01KJN79ZDP3YNFFHHQA302PJDP,C,C,1,0.6293432712554932,2.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN79Y7T0VZNKHTSJRZWTDZ5,01KJN79ZDP3YNFFHHQA302PJDP,B,C,0,0.43454861640930176,2.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN788SPAKVVBHX9T9FDQWAF,01KJN78B0TFR8F59JDGD057XNS,B,A,0,0.6025620102882385,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN788SPAKVVBHX9T9FDQWAF,01KJN78CQJ3KY7VMGAR6F3D4S0,B,B,1,0.5820639133453369,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN788SPAKVVBHX9T9FDQWAF,01KJN78JVY5FN5QXW9XGGE72RG,B,A,0,0.6943227648735046,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN788SPAKVVBHX9T9FDQWAF,01KJN78M7563R5D9TQE5G142DA,B,C,0,0.18168099224567413,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN788SPAKVVBHX9T9FDQWAF,01KJN791EPN054R2NTQQ1BFXJ5,B,A,0,0.7308369874954224,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN788SPAKVVBHX9T9FDQWAF,01KJN796KT7FCNV2F9QNCQDSES,B,C,0,0.7393449544906616,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN788SPAKVVBHX9T9FDQWAF,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,1,0.4851096570491791,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN788SPAKVVBHX9T9FDQWAF,01KJN79ZDP3YNFFHHQA302PJDP,B,C,0,0.6944022178649902,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78B0TFR8F59JDGD057XNS,01KJN78CQJ3KY7VMGAR6F3D4S0,A,B,0,0.7186527848243713,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78B0TFR8F59JDGD057XNS,01KJN78JVY5FN5QXW9XGGE72RG,A,A,1,0.7555444240570068,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78B0TFR8F59JDGD057XNS,01KJN78M7563R5D9TQE5G142DA,A,C,0,0.2818397581577301,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78B0TFR8F59JDGD057XNS,01KJN791EPN054R2NTQQ1BFXJ5,A,A,1,0.7094526290893555,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78B0TFR8F59JDGD057XNS,01KJN796KT7FCNV2F9QNCQDSES,A,C,0,0.6889394521713257,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78B0TFR8F59JDGD057XNS,01KJN79Y7T0VZNKHTSJRZWTDZ5,A,B,0,0.3155898153781891,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78B0TFR8F59JDGD057XNS,01KJN79ZDP3YNFFHHQA302PJDP,A,C,0,0.5275195837020874,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78CQJ3KY7VMGAR6F3D4S0,01KJN78JVY5FN5QXW9XGGE72RG,B,A,0,0.9178651571273804,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78CQJ3KY7VMGAR6F3D4S0,01KJN78M7563R5D9TQE5G142DA,B,C,0,0.13117200136184692,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78CQJ3KY7VMGAR6F3D4S0,01KJN791EPN054R2NTQQ1BFXJ5,B,A,0,0.5687168836593628,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78CQJ3KY7VMGAR6F3D4S0,01KJN796KT7FCNV2F9QNCQDSES,B,C,0,0.6897993087768555,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78CQJ3KY7VMGAR6F3D4S0,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,1,0.4626612067222595,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78CQJ3KY7VMGAR6F3D4S0,01KJN79ZDP3YNFFHHQA302PJDP,B,C,0,0.4825911521911621,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78JVY5FN5QXW9XGGE72RG,01KJN78M7563R5D9TQE5G142DA,A,C,0,0.1592353880405426,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78JVY5FN5QXW9XGGE72RG,01KJN791EPN054R2NTQQ1BFXJ5,A,A,1,0.6321688294410706,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78JVY5FN5QXW9XGGE72RG,01KJN796KT7FCNV2F9QNCQDSES,A,C,0,0.7871388792991638,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78JVY5FN5QXW9XGGE72RG,01KJN79Y7T0VZNKHTSJRZWTDZ5,A,B,0,0.5467430353164673,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78JVY5FN5QXW9XGGE72RG,01KJN79ZDP3YNFFHHQA302PJDP,A,C,0,0.577703595161438,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78M7563R5D9TQE5G142DA,01KJN791EPN054R2NTQQ1BFXJ5,C,A,0,0.35598495602607727,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78M7563R5D9TQE5G142DA,01KJN796KT7FCNV2F9QNCQDSES,C,C,1,0.1872100532054901,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78M7563R5D9TQE5G142DA,01KJN79Y7T0VZNKHTSJRZWTDZ5,C,B,0,0.2380893975496292,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN78M7563R5D9TQE5G142DA,01KJN79ZDP3YNFFHHQA302PJDP,C,C,1,0.24753807485103607,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN791EPN054R2NTQQ1BFXJ5,01KJN796KT7FCNV2F9QNCQDSES,A,C,0,0.6868359446525574,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN791EPN054R2NTQQ1BFXJ5,01KJN79Y7T0VZNKHTSJRZWTDZ5,A,B,0,0.2992280125617981,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN791EPN054R2NTQQ1BFXJ5,01KJN79ZDP3YNFFHHQA302PJDP,A,C,0,0.5809565782546997,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN796KT7FCNV2F9QNCQDSES,01KJN79Y7T0VZNKHTSJRZWTDZ5,C,B,0,0.3574501872062683,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN796KT7FCNV2F9QNCQDSES,01KJN79ZDP3YNFFHHQA302PJDP,C,C,1,0.6293432712554932,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN79Y7T0VZNKHTSJRZWTDZ5,01KJN79ZDP3YNFFHHQA302PJDP,B,C,0,0.3616293668746948,3.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN788SPAKVVBHX9T9FDQWAF,01KJN78B0TFR8F59JDGD057XNS,B,A,0,0.6208946704864502,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page7-107,01KJN788SPAKVVBHX9T9FDQWAF,01KJN78CQJ3KY7VMGAR6F3D4S0,B,B,1,0.8645842671394348,4.0,1.0
