gameId,target,speaker1,speaker2,group1,group2,sameGroup,similarity,window,metric
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7863BFF3ZYZGVVSATZTH7,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,1,1.0,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7863BFF3ZYZGVVSATZTH7,01KJN7A44GGBE9XR412KV5BFSC,C,B,0,0.015552835538983345,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7863BFF3ZYZGVVSATZTH7,01KJN7AZC7FAG17CY924MRTCF7,C,A,0,0.18485915660858154,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7863BFF3ZYZGVVSATZTH7,01KJN79B14FBSYSKKCG2BYVBB6,C,A,0,0.2058751881122589,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7863BFF3ZYZGVVSATZTH7,01KJN79J529BWBWTESKB6D9MB7,C,C,1,0.5325489044189453,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7863BFF3ZYZGVVSATZTH7,01KJN7C40WEQBDF48ACG18M0EV,C,B,0,0.01859579049050808,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN792W85XPK9QGH8A6HSYSJ,01KJN7AAX1VHZ1A7ZB35BNRH8N,B,A,0,0.3230036795139313,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN792W85XPK9QGH8A6HSYSJ,01KJN78DQ6KC0F9N1HA0BPB44R,B,C,0,0.0685122162103653,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN792W85XPK9QGH8A6HSYSJ,01KJN7A44GGBE9XR412KV5BFSC,B,B,1,0.42284202575683594,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN792W85XPK9QGH8A6HSYSJ,01KJN7AZC7FAG17CY924MRTCF7,B,A,0,0.2638416886329651,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN792W85XPK9QGH8A6HSYSJ,01KJN79B14FBSYSKKCG2BYVBB6,B,A,0,0.27023035287857056,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN792W85XPK9QGH8A6HSYSJ,01KJN79J529BWBWTESKB6D9MB7,B,C,0,0.07678528875112534,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN792W85XPK9QGH8A6HSYSJ,01KJN7C40WEQBDF48ACG18M0EV,B,B,1,0.5704778432846069,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7AAX1VHZ1A7ZB35BNRH8N,01KJN78DQ6KC0F9N1HA0BPB44R,A,C,0,0.10542234778404236,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7AAX1VHZ1A7ZB35BNRH8N,01KJN7A44GGBE9XR412KV5BFSC,A,B,0,0.5797532796859741,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7AAX1VHZ1A7ZB35BNRH8N,01KJN7AZC7FAG17CY924MRTCF7,A,A,1,0.7524954080581665,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7AAX1VHZ1A7ZB35BNRH8N,01KJN79B14FBSYSKKCG2BYVBB6,A,A,1,0.6651795506477356,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7AAX1VHZ1A7ZB35BNRH8N,01KJN79J529BWBWTESKB6D9MB7,A,C,0,0.18295134603977203,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7AAX1VHZ1A7ZB35BNRH8N,01KJN7C40WEQBDF48ACG18M0EV,A,B,0,0.11373294144868851,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7A44GGBE9XR412KV5BFSC,C,B,0,0.015552835538983345,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7AZC7FAG17CY924MRTCF7,C,A,0,0.18485915660858154,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN79B14FBSYSKKCG2BYVBB6,C,A,0,0.2058751881122589,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN79J529BWBWTESKB6D9MB7,C,C,1,0.5325489044189453,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7C40WEQBDF48ACG18M0EV,C,B,0,0.01859579049050808,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7A44GGBE9XR412KV5BFSC,01KJN7AZC7FAG17CY924MRTCF7,B,A,0,0.39129704236984253,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7A44GGBE9XR412KV5BFSC,01KJN79B14FBSYSKKCG2BYVBB6,B,A,0,0.36896637082099915,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7A44GGBE9XR412KV5BFSC,01KJN79J529BWBWTESKB6D9MB7,B,C,0,0.12467353045940399,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7A44GGBE9XR412KV5BFSC,01KJN7C40WEQBDF48ACG18M0EV,B,B,1,0.28772884607315063,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7AZC7FAG17CY924MRTCF7,01KJN79B14FBSYSKKCG2BYVBB6,A,A,1,0.7798460125923157,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7AZC7FAG17CY924MRTCF7,01KJN79J529BWBWTESKB6D9MB7,A,C,0,0.2656369209289551,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN7AZC7FAG17CY924MRTCF7,01KJN7C40WEQBDF48ACG18M0EV,A,B,0,0.13179823756217957,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79B14FBSYSKKCG2BYVBB6,01KJN79J529BWBWTESKB6D9MB7,A,C,0,0.31315234303474426,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79B14FBSYSKKCG2BYVBB6,01KJN7C40WEQBDF48ACG18M0EV,A,B,0,0.1474829912185669,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,01KJN79J529BWBWTESKB6D9MB7,01KJN7C40WEQBDF48ACG18M0EV,C,B,0,-0.011630833148956299,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79B14FBSYSKKCG2BYVBB6,01KJN79J529BWBWTESKB6D9MB7,A,C,0,0.2319687008857727,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79B14FBSYSKKCG2BYVBB6,01KJN7C40WEQBDF48ACG18M0EV,A,B,0,0.49954015016555786,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79B14FBSYSKKCG2BYVBB6,01KJN78DQ6KC0F9N1HA0BPB44R,A,C,0,0.2319687008857727,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79B14FBSYSKKCG2BYVBB6,01KJN7A44GGBE9XR412KV5BFSC,A,B,0,0.21944865584373474,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79B14FBSYSKKCG2BYVBB6,01KJN7AZC7FAG17CY924MRTCF7,A,A,1,0.06311504542827606,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79B14FBSYSKKCG2BYVBB6,01KJN7863BFF3ZYZGVVSATZTH7,A,C,0,0.21363234519958496,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79B14FBSYSKKCG2BYVBB6,01KJN792W85XPK9QGH8A6HSYSJ,A,B,0,0.47936272621154785,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79B14FBSYSKKCG2BYVBB6,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,A,1,0.06311504542827606,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79J529BWBWTESKB6D9MB7,01KJN7C40WEQBDF48ACG18M0EV,C,B,0,0.18893426656723022,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79J529BWBWTESKB6D9MB7,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,1,1.0,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79J529BWBWTESKB6D9MB7,01KJN7A44GGBE9XR412KV5BFSC,C,B,0,0.13684459030628204,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79J529BWBWTESKB6D9MB7,01KJN7AZC7FAG17CY924MRTCF7,C,A,0,0.16163264214992523,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79J529BWBWTESKB6D9MB7,01KJN7863BFF3ZYZGVVSATZTH7,C,C,1,0.953845739364624,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79J529BWBWTESKB6D9MB7,01KJN792W85XPK9QGH8A6HSYSJ,C,B,0,0.1991158127784729,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN79J529BWBWTESKB6D9MB7,01KJN7AAX1VHZ1A7ZB35BNRH8N,C,A,0,0.16163264214992523,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7C40WEQBDF48ACG18M0EV,01KJN78DQ6KC0F9N1HA0BPB44R,B,C,0,0.18893426656723022,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7C40WEQBDF48ACG18M0EV,01KJN7A44GGBE9XR412KV5BFSC,B,B,1,0.7141517400741577,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7C40WEQBDF48ACG18M0EV,01KJN7AZC7FAG17CY924MRTCF7,B,A,0,0.05440596491098404,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7C40WEQBDF48ACG18M0EV,01KJN7863BFF3ZYZGVVSATZTH7,B,C,0,0.18834538757801056,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7C40WEQBDF48ACG18M0EV,01KJN792W85XPK9QGH8A6HSYSJ,B,B,1,0.9043877720832825,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7C40WEQBDF48ACG18M0EV,01KJN7AAX1VHZ1A7ZB35BNRH8N,B,A,0,0.05440596491098404,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7A44GGBE9XR412KV5BFSC,C,B,0,0.13684459030628204,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7AZC7FAG17CY924MRTCF7,C,A,0,0.16163264214992523,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7863BFF3ZYZGVVSATZTH7,C,C,1,0.953845739364624,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN792W85XPK9QGH8A6HSYSJ,C,B,0,0.1991158127784729,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN78DQ6KC0F9N1HA0BPB44R,01KJN7AAX1VHZ1A7ZB35BNRH8N,C,A,0,0.16163264214992523,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7A44GGBE9XR412KV5BFSC,01KJN7AZC7FAG17CY924MRTCF7,B,A,0,0.06104147061705589,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7A44GGBE9XR412KV5BFSC,01KJN7863BFF3ZYZGVVSATZTH7,B,C,0,0.19273611903190613,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7A44GGBE9XR412KV5BFSC,01KJN792W85XPK9QGH8A6HSYSJ,B,B,1,0.66487056016922,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7A44GGBE9XR412KV5BFSC,01KJN7AAX1VHZ1A7ZB35BNRH8N,B,A,0,0.06104147061705589,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7AZC7FAG17CY924MRTCF7,01KJN7863BFF3ZYZGVVSATZTH7,A,C,0,0.1272176057100296,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7AZC7FAG17CY924MRTCF7,01KJN792W85XPK9QGH8A6HSYSJ,A,B,0,0.039165183901786804,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7AZC7FAG17CY924MRTCF7,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,A,1,0.9999998807907104,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7863BFF3ZYZGVVSATZTH7,01KJN792W85XPK9QGH8A6HSYSJ,C,B,0,0.21712926030158997,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN7863BFF3ZYZGVVSATZTH7,01KJN7AAX1VHZ1A7ZB35BNRH8N,C,A,0,0.1272176057100296,phase1_final,first_phrase
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,01KJN792W85XPK9QGH8A6HSYSJ,01KJN7AAX1VHZ1A7ZB35BNRH8N,B,A,0,0.039165183901786804,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2RH1QNE571FNJRJ0ZHM7W,A,B,0,0.7816986441612244,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2SNNP4ZB6K1QMGZX5CC0T,A,C,0,0.1514885276556015,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2RVD8SK7AN1X5EMGRM458,A,B,0,0.7962868809700012,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2SDQCR0935BS4E06A6D2G,A,C,0,0.1636672019958496,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2SGRYQPGESDGRKTMMAJX4,A,A,1,0.787879228591919,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2Q9Z7MR3VPYE4MH3SC9C8,A,C,0,0.20141901075839996,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2RBVR6E36EKC8HYRAV5GF,A,A,1,0.787879228591919,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2SNNP4ZB6K1QMGZX5CC0T,B,C,0,0.09058496356010437,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2RVD8SK7AN1X5EMGRM458,B,B,1,0.776235044002533,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2SDQCR0935BS4E06A6D2G,B,C,0,0.07505810260772705,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2SGRYQPGESDGRKTMMAJX4,B,A,0,0.712955117225647,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2Q9Z7MR3VPYE4MH3SC9C8,B,C,0,0.08966634422540665,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2RBVR6E36EKC8HYRAV5GF,B,A,0,0.712955117225647,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2RVD8SK7AN1X5EMGRM458,C,B,0,0.09406379610300064,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2SDQCR0935BS4E06A6D2G,C,C,1,0.5558496713638306,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2SGRYQPGESDGRKTMMAJX4,C,A,0,0.16459870338439941,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,C,1,0.8527989387512207,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2RBVR6E36EKC8HYRAV5GF,C,A,0,0.16459870338439941,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RVD8SK7AN1X5EMGRM458,01KJP2SDQCR0935BS4E06A6D2G,B,C,0,0.1273174285888672,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RVD8SK7AN1X5EMGRM458,01KJP2SGRYQPGESDGRKTMMAJX4,B,A,0,0.7947821617126465,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RVD8SK7AN1X5EMGRM458,01KJP2Q9Z7MR3VPYE4MH3SC9C8,B,C,0,0.12006200850009918,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2RVD8SK7AN1X5EMGRM458,01KJP2RBVR6E36EKC8HYRAV5GF,B,A,0,0.7947821617126465,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2SDQCR0935BS4E06A6D2G,01KJP2SGRYQPGESDGRKTMMAJX4,C,A,0,0.05615277588367462,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2SDQCR0935BS4E06A6D2G,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,C,1,0.6312653422355652,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2SDQCR0935BS4E06A6D2G,01KJP2RBVR6E36EKC8HYRAV5GF,C,A,0,0.05615277588367462,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2SGRYQPGESDGRKTMMAJX4,01KJP2Q9Z7MR3VPYE4MH3SC9C8,A,C,0,0.1698009967803955,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2SGRYQPGESDGRKTMMAJX4,01KJP2RBVR6E36EKC8HYRAV5GF,A,A,1,1.0,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,01KJP2Q9Z7MR3VPYE4MH3SC9C8,01KJP2RBVR6E36EKC8HYRAV5GF,C,A,0,0.1698009967803955,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2RH1QNE571FNJRJ0ZHM7W,A,B,0,0.26541629433631897,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2SNNP4ZB6K1QMGZX5CC0T,A,C,0,0.05900384858250618,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2Q9Z7MR3VPYE4MH3SC9C8,A,C,0,0.13492973148822784,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2RBVR6E36EKC8HYRAV5GF,A,A,1,0.7174551486968994,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2RVD8SK7AN1X5EMGRM458,A,B,0,0.23664361238479614,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2SDQCR0935BS4E06A6D2G,A,C,0,0.05900384858250618,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2Q4FMMNPG4DTS771Y4V70,01KJP2SGRYQPGESDGRKTMMAJX4,A,A,1,0.22583726048469543,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2SNNP4ZB6K1QMGZX5CC0T,B,C,0,0.21377193927764893,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2Q9Z7MR3VPYE4MH3SC9C8,B,C,0,0.20110654830932617,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2RBVR6E36EKC8HYRAV5GF,B,A,0,0.25955432653427124,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2RVD8SK7AN1X5EMGRM458,B,B,1,0.8367289304733276,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2SDQCR0935BS4E06A6D2G,B,C,0,0.21377193927764893,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2RH1QNE571FNJRJ0ZHM7W,01KJP2SGRYQPGESDGRKTMMAJX4,B,A,0,0.3478764295578003,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,C,1,0.8667598962783813,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2RBVR6E36EKC8HYRAV5GF,C,A,0,0.11247243732213974,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2RVD8SK7AN1X5EMGRM458,C,B,0,0.2074735164642334,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2SDQCR0935BS4E06A6D2G,C,C,1,1.0000001192092896,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2SNNP4ZB6K1QMGZX5CC0T,01KJP2SGRYQPGESDGRKTMMAJX4,C,A,0,0.2772173583507538,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2Q9Z7MR3VPYE4MH3SC9C8,01KJP2RBVR6E36EKC8HYRAV5GF,C,A,0,0.18494310975074768,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2Q9Z7MR3VPYE4MH3SC9C8,01KJP2RVD8SK7AN1X5EMGRM458,C,B,0,0.19722393155097961,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2Q9Z7MR3VPYE4MH3SC9C8,01KJP2SDQCR0935BS4E06A6D2G,C,C,1,0.8667598962783813,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2Q9Z7MR3VPYE4MH3SC9C8,01KJP2SGRYQPGESDGRKTMMAJX4,C,A,0,0.1915108561515808,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2RBVR6E36EKC8HYRAV5GF,01KJP2RVD8SK7AN1X5EMGRM458,A,B,0,0.20333047211170197,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2RBVR6E36EKC8HYRAV5GF,01KJP2SDQCR0935BS4E06A6D2G,A,C,0,0.11247243732213974,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2RBVR6E36EKC8HYRAV5GF,01KJP2SGRYQPGESDGRKTMMAJX4,A,A,1,0.29136407375335693,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2RVD8SK7AN1X5EMGRM458,01KJP2SDQCR0935BS4E06A6D2G,B,C,0,0.2074735164642334,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2RVD8SK7AN1X5EMGRM458,01KJP2SGRYQPGESDGRKTMMAJX4,B,A,0,0.28810915350914,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,01KJP2SDQCR0935BS4E06A6D2G,01KJP2SGRYQPGESDGRKTMMAJX4,C,A,0,0.2772173583507538,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,01KJP2RVD8SK7AN1X5EMGRM458,01KJP2SDQCR0935BS4E06A6D2G,B,C,0,0.18242505192756653,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,01KJP2RVD8SK7AN1X5EMGRM458,01KJP2SGRYQPGESDGRKTMMAJX4,B,A,0,0.10738168656826019,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,01KJP2RVD8SK7AN1X5EMGRM458,01KJP2Q4FMMNPG4DTS771Y4V70,B,A,0,0.049328241497278214,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,01KJP2RVD8SK7AN1X5EMGRM458,01KJP2RH1QNE571FNJRJ0ZHM7W,B,B,1,1.0,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,01KJP2RVD8SK7AN1X5EMGRM458,01KJP2SNNP4ZB6K1QMGZX5CC0T,B,C,0,0.10256265848875046,phase1_final,first_phrase
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,01KJP2RVD8SK7AN1X5EMGRM458,01KJP2Q9Z7MR3VPYE4MH3SC9C8,B,C,0,0.18242505192756653,phase1_final,first_phrase
