gameId,playerId,originalGroup,currentGroup,tangramSet,blockNum,trialNum,phase,phaseNum,target,repNum,utterance,uttLength,umap_x,umap_y
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,0.0,0.0,4.0,refgame,1.0,page3-35,1.0,this shape looks like a pirdhouse on a stand,9,11.288076,0.37901497
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,A,A,0.0,0.0,5.0,refgame,1.0,page9-46,1.0,the right side is a big ol' right triangle. the left side has a rectangle CUT OUT from its center,20,2.9884427,1.9765428
01KJN6MMPQTMDYRN709968YFN1,01KJN78M7563R5D9TQE5G142DA,C,C,0.0,0.0,5.0,refgame,1.0,page9-46,1.0,Kind of like a mountainous shape but it has a cutout,11,5.5436726,3.0984402
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,0.0,0.0,5.0,refgame,1.0,page9-46,1.0,"this shape has a cut out on the left side, it has a flat top, short",16,1.9351767,2.7237475
01KJN6MMPQTMDYRN709968YFN1,01KJN788SPAKVVBHX9T9FDQWAF,B,B,0.0,1.0,11.0,refgame,1.0,page-B,1.0,"Like a person kneeling down praying, one with bigger head, not small, head is like a box, kind of detached, having two triangle arms, and a triangle trailing onthe back",30,-2.5693622,-5.108539
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,A,0.0,1.0,11.0,refgame,1.0,page-B,1.0,"this one is a square and two triangles touching at one point at the top, and it sits on top a mess of shapes, bottom left corner is a little triangle, kinda like the little girl, from last time, ponytail",40,3.069981,1.5965866
01KJN6MMPQTMDYRN709968YFN1,01KJN796KT7FCNV2F9QNCQDSES,C,C,0.0,1.0,11.0,refgame,1.0,page-B,1.0,looks like a windimill with a fanned out blades,9,2.9190784,1.2349312
01KJN6MMPQTMDYRN709968YFN1,01KJN788SPAKVVBHX9T9FDQWAF,B,B,0.0,1.0,10.0,refgame,1.0,page7-255,1.0,"Kind of has like bunny ears, but one straight up and other to its side, little cutout on right, triangle cutout",21,2.773431,0.36895284
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,A,0.0,1.0,10.0,refgame,1.0,page7-255,1.0,"this shape is weird, top is a triangle where the head is facing right side, there are then a few trapezoids underneath the triangle facing the right",27,2.5728853,0.90580577
01KJN6MMPQTMDYRN709968YFN1,01KJN796KT7FCNV2F9QNCQDSES,C,C,0.0,1.0,10.0,refgame,1.0,page7-255,1.0,messed up looking one from earlier,6,3.2727494,1.4661934
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,B,B,0.0,2.0,14.0,refgame,1.0,page-B,1.0,same as person praying before,5,-3.1398337,-5.712148
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,A,A,0.0,2.0,14.0,refgame,1.0,page-B,1.0,"jumbled picture, square on top tipping right, triangle on top right",11,2.2800777,1.8195691
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,C,0.0,2.0,14.0,refgame,1.0,page-B,1.0,Broken item from earlier,4,3.4862752,1.6079619
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,B,B,0.0,2.0,13.0,refgame,1.0,page9-46,1.0,"rectangle cutout, slanted side",4,1.7338294,3.0594485
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,A,A,0.0,2.0,13.0,refgame,1.0,page9-46,1.0,cut out rectangle on left,5,1.968992,3.299117
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,C,0.0,2.0,13.0,refgame,1.0,page9-46,1.0,Like a stapler. Rectangle shape to the left side,9,2.0252206,3.6332698
01KJN6MMPQTMDYRN709968YFN1,01KJN788SPAKVVBHX9T9FDQWAF,B,B,0.0,1.0,9.0,refgame,1.0,page9-46,1.0,"Cut out on left, short, slanted on right side",9,1.6946073,2.8461523
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,A,0.0,1.0,9.0,refgame,1.0,page9-46,1.0,"white rectangle cut out on left side, the whole shape kinda looks like a triangle or trapezoid",17,2.7442675,2.4350958
01KJN6MMPQTMDYRN709968YFN1,01KJN796KT7FCNV2F9QNCQDSES,C,C,0.0,1.0,9.0,refgame,1.0,page9-46,1.0,"looks like claw pointing to left side., white rectangle on left side",12,2.74039,2.3636386
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,A,A,0.0,3.0,21.0,refgame,1.0,page3-35,2.0,birdhouse / mailbox / candlestick stand,6,11.548655,0.4616625
01KJN6MMPQTMDYRN709968YFN1,01KJN78M7563R5D9TQE5G142DA,C,C,0.0,3.0,21.0,refgame,1.0,page3-35,2.0,a popular piece and a board game,7,3.6294463,1.6628828
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,0.0,3.0,21.0,refgame,1.0,page3-35,2.0,birdhouse,1,11.296579,1.2285736
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,A,A,0.0,3.0,20.0,refgame,1.0,page9-46,2.0,"has rectangle cut out in left side; big triangle, right side",11,2.5879076,2.895631
01KJN6MMPQTMDYRN709968YFN1,01KJN78M7563R5D9TQE5G142DA,C,C,0.0,3.0,20.0,refgame,1.0,page9-46,2.0,like a hill on the right side,7,5.3414793,3.0377185
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,0.0,3.0,20.0,refgame,1.0,page9-46,2.0,"flat top left cutout side, angles side",7,1.6341653,2.8597221
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,A,A,0.0,3.0,19.0,refgame,1.0,page7-107,2.0,cut out diamond in middle (looks like mario fireball),9,4.2729874,-4.638894
01KJN6MMPQTMDYRN709968YFN1,01KJN78M7563R5D9TQE5G142DA,C,C,0.0,3.0,19.0,refgame,1.0,page7-107,2.0,looks like it might be a logo from a hockey team flat right,13,3.018009,2.133115
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,0.0,3.0,19.0,refgame,1.0,page7-107,2.0,"squate cutout center, square",4,1.8853506,2.9638128
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,A,A,0.0,3.0,18.0,refgame,1.0,page-B,2.0,"the sitting girl with the arms out and ponytail (sitting girl ponytail), hunny",13,-3.589325,-5.0475917
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,0.0,3.0,18.0,refgame,1.0,page-B,2.0,person praying,2,-2.9752886,-5.8540497
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,A,B,0.0,0.0,39.0,refgame,2.0,page7-255,1.0,"weird shape jumble bottom, square cut out upper left",9,2.9270205,1.689154
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,A,0.0,0.0,39.0,refgame,2.0,page7-255,1.0,bunny,1,-6.399988,-0.96158826
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,A,A,0.0,0.0,38.0,refgame,2.0,page9-46,1.0,"rectangle cut out from left side center, triangle right",9,2.43073,3.2312021
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,0.0,0.0,38.0,refgame,2.0,page9-46,1.0,flat top cut out left side slanted right side,9,1.5923537,2.8410172
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,A,A,0.0,0.0,3.0,refgame,1.0,page7-255,1.0,"in the upper left of this figure, there is a rectangle cut out. upper right, looks like a triangle butted up against it.",23,3.139317,2.1535504
01KJN6MMPQTMDYRN709968YFN1,01KJN78M7563R5D9TQE5G142DA,C,C,0.0,0.0,3.0,refgame,1.0,page7-255,1.0,Kind of looks like a half a square in the center,11,3.139813,2.5843132
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,0.0,0.0,3.0,refgame,1.0,page7-255,1.0,"lots of triangles in this shape, the top it the corner of a large triangle",15,2.5440962,1.8720846
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,A,B,0.0,0.0,37.0,refgame,2.0,page7-107,1.0,diamond cut out in middle of fireball,7,4.1190653,-4.6164737
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,A,0.0,0.0,37.0,refgame,2.0,page7-107,1.0,cut out square center,4,2.026161,3.1453695
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,A,B,0.0,0.0,36.0,refgame,2.0,page5-28,1.0,tipped over bottle,3,-3.3471248,6.372282
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,A,0.0,0.0,36.0,refgame,2.0,page5-28,1.0,rectangle square diamond,3,5.318851,0.50937253
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,B,B,0.0,2.0,17.0,refgame,1.0,page5-28,1.0,"rectangle with smaller rectangle on right side, then parallelogram off it",11,2.7862854,3.7669883
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,A,A,0.0,2.0,17.0,refgame,1.0,page5-28,1.0,tipped over bottle,3,-3.3637888,6.388713
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,C,0.0,2.0,17.0,refgame,1.0,page5-28,1.0,Rectangle shaped to the left becomes narrow and vertical to the right,12,2.532008,3.364968
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,B,B,0.0,2.0,16.0,refgame,1.0,page7-107,1.0,diamond cutout,2,5.207724,-4.5187755
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,A,A,0.0,2.0,16.0,refgame,1.0,page7-107,1.0,diamond cutout in middle,4,4.724626,-4.7525806
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,C,0.0,2.0,16.0,refgame,1.0,page7-107,1.0,"Heart shape in the center, Diamond",6,5.6658916,-0.3612969
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,A,A,0.0,3.0,56.0,refgame,2.0,page7-107,2.0,diamond / fireball,3,4.1354885,-4.5871444
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,0.0,3.0,56.0,refgame,2.0,page7-107,2.0,diamond middle cutout,3,4.7334037,-4.7667327
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,B,B,0.0,2.0,15.0,refgame,1.0,page7-255,1.0,"bunny one, triangle pointing right on top of a lot of shapes",12,2.029871,0.22613266
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,A,A,0.0,2.0,15.0,refgame,1.0,page7-255,1.0,triangle facing right on top,5,1.7705494,1.857702
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,C,0.0,2.0,15.0,refgame,1.0,page7-255,1.0,Crooked shape right angle at the top,7,1.6738137,2.6688623
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,B,B,0.0,5.0,35.0,refgame,1.0,page9-46,2.0,"square cutout, slanted, short",4,1.6052632,2.972819
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,A,A,0.0,5.0,35.0,refgame,1.0,page9-46,2.0,rectangle cutout on left,4,1.9239713,3.3527298
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,C,0.0,5.0,35.0,refgame,1.0,page9-46,2.0,Rectangle shape with a large opening. Curves to the right like a slope,13,2.7732131,3.1987436
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,A,A,0.0,3.0,55.0,refgame,2.0,page7-255,2.0,"""bunny"" / weird shape jumble",5,2.1437728,0.36172074
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,0.0,3.0,55.0,refgame,2.0,page7-255,2.0,bunny,1,-6.420559,-1.0145234
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,B,B,0.0,2.0,12.0,refgame,1.0,page3-35,1.0,birdhouse,1,11.355411,1.3142188
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,A,A,0.0,2.0,12.0,refgame,1.0,page3-35,1.0,"free standing mailbox, triangle base",5,11.941145,0.037016023
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,C,0.0,2.0,12.0,refgame,1.0,page3-35,1.0,Similar to a piece from a well know game from earlier,11,3.7532966,1.8446866
01KJN6MMPQTMDYRN709968YFN1,01KJN788SPAKVVBHX9T9FDQWAF,B,B,0.0,4.0,64.0,refgame,2.0,page-B,2.0,"praying, girl?",2,-3.3192852,-5.6249037
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,A,0.0,4.0,64.0,refgame,2.0,page-B,2.0,"praying, pomnytail girl, ponytail",4,-3.4316669,-5.2658997
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,A,A,0.0,3.0,54.0,refgame,2.0,page3-35,2.0,birdhouse / mailbox / candlestick,5,11.641408,0.41227528
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,0.0,3.0,54.0,refgame,2.0,page3-35,2.0,birdhouse,1,11.337698,1.2575222
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,B,B,0.0,5.0,34.0,refgame,1.0,page7-255,2.0,bunny,1,-6.3844924,-1.0226603
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,A,A,0.0,5.0,34.0,refgame,1.0,page7-255,2.0,"triangle facing right, sitting on a jumble of shapes",9,2.458589,1.8495928
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,C,0.0,5.0,34.0,refgame,1.0,page7-255,2.0,Triangle shape at the top with a wider body,9,1.9681118,1.8091904
01KJN6MMPQTMDYRN709968YFN1,01KJN788SPAKVVBHX9T9FDQWAF,B,B,0.0,4.0,63.0,refgame,2.0,page3-35,2.0,birdhouse,1,11.389063,1.2794751
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,A,0.0,4.0,63.0,refgame,2.0,page3-35,2.0,"birdhouse, maibox, mailbox",3,11.860713,0.2522707
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,B,B,0.0,2.0,53.0,refgame,2.0,page7-255,1.0,bunny,1,-6.4031305,-0.9852791
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,A,A,0.0,2.0,53.0,refgame,2.0,page7-255,1.0,"tringle facing right, jumble",4,2.3657558,1.4210573
01KJN6MMPQTMDYRN709968YFN1,01KJN788SPAKVVBHX9T9FDQWAF,B,A,0.0,4.0,61.0,refgame,2.0,page7-255,2.0,bunny,1,-6.400045,-0.99939615
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,B,0.0,4.0,61.0,refgame,2.0,page7-255,2.0,"triangle facing right, on top",5,1.7863121,1.9271939
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,B,B,0.0,5.0,33.0,refgame,1.0,page3-35,2.0,birdhouse,1,11.345062,1.2987756
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,A,A,0.0,5.0,33.0,refgame,1.0,page3-35,2.0,mailbox,1,11.97131,0.0130482465
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,C,0.0,5.0,33.0,refgame,1.0,page3-35,2.0,Popular game item,3,3.560163,1.7352357
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,A,A,0.0,3.0,59.0,refgame,2.0,page5-28,2.0,"tipped over bottle / casl, casl, cask",7,-3.3226552,6.351541
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,0.0,3.0,59.0,refgame,2.0,page5-28,2.0,tipped bottle,2,-3.3245332,6.3492756
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,B,A,0.0,2.0,52.0,refgame,2.0,page9-46,1.0,"retcangle cutout, slanted side, short",5,1.6351311,3.036215
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,A,B,0.0,2.0,52.0,refgame,2.0,page9-46,1.0,rectangle cutout on left,4,1.8686446,3.3892972
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,B,B,0.0,5.0,32.0,refgame,1.0,page5-28,2.0,"rectangle, smaller rectangle, turned diamond",5,5.0220046,0.3927896
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,A,A,0.0,5.0,32.0,refgame,1.0,page5-28,2.0,tipped over bottle,3,-3.2815533,6.31131
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,C,0.0,5.0,32.0,refgame,1.0,page5-28,2.0,Rectangle shaped to the left then becomes narrow,8,2.5393605,3.4801936
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,B,B,0.0,5.0,31.0,refgame,1.0,page-B,2.0,praying,1,-3.0499034,-5.9700193
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,A,A,0.0,5.0,31.0,refgame,1.0,page-B,2.0,ponytail girl,2,-3.6229439,-5.019504
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,C,C,0.0,5.0,31.0,refgame,1.0,page-B,2.0,Broken item with item on top and to the right side,11,3.256232,1.8868978
01KJN6MMPQTMDYRN709968YFN1,01KJN788SPAKVVBHX9T9FDQWAF,B,B,0.0,4.0,28.0,refgame,1.0,page9-46,2.0,"cutout left side, slanted right side, short",7,1.6586291,2.9118059
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,A,0.0,4.0,28.0,refgame,1.0,page9-46,2.0,"left sided rectangle cut out, whole shape is a trapezoid",10,2.5634036,2.7597077
01KJN6MMPQTMDYRN709968YFN1,01KJN796KT7FCNV2F9QNCQDSES,C,C,0.0,4.0,28.0,refgame,1.0,page9-46,2.0,white rectangle on left side; looks like claw,8,2.56925,2.7851486
01KJN6MMPQTMDYRN709968YFN1,01KJN788SPAKVVBHX9T9FDQWAF,B,B,0.0,4.0,27.0,refgame,1.0,page5-28,2.0,"Big rectangle, small rectangle, slanted diamond",6,4.9852223,0.32208738
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,A,A,0.0,4.0,27.0,refgame,1.0,page5-28,2.0,bottle tipped over,3,-3.318931,6.345204
