gameId,target,blockNum,playerId,originalGroup,dominantTermSource,totalSpecificTermsUsed,usesOwnGroupTerms,condition,nTermsFromA,nTermsFromB,nTermsFromC
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,3,01KJN79J529BWBWTESKB6D9MB7,C,none,0,0,social_mixed,0,0,0
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,3,01KJN7C40WEQBDF48ACG18M0EV,B,C,1,0,social_mixed,0,0,1
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,2,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,4,1,social_mixed,0,0,4
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,2,01KJN7A44GGBE9XR412KV5BFSC,B,B,1,1,social_mixed,0,1,0
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,2,01KJN7AZC7FAG17CY924MRTCF7,A,A,1,1,social_mixed,1,0,0
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,1,01KJN7863BFF3ZYZGVVSATZTH7,C,C,2,1,social_mixed,0,0,2
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,1,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,A,1,1,social_mixed,1,0,0
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,2,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,1,1,social_mixed,0,0,1
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,2,01KJN7A44GGBE9XR412KV5BFSC,B,B,2,1,social_mixed,0,2,0
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,2,01KJN7AZC7FAG17CY924MRTCF7,A,tied,2,1,social_mixed,1,0,1
01KJN6MMQ03KZPZN0275VZXK6R,page-B,1,01KJN7863BFF3ZYZGVVSATZTH7,C,C,2,1,social_mixed,0,0,2
01KJN6MMQ03KZPZN0275VZXK6R,page-B,1,01KJN792W85XPK9QGH8A6HSYSJ,B,none,0,0,social_mixed,0,0,0
01KJN6MMQ03KZPZN0275VZXK6R,page-B,1,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,A,1,1,social_mixed,1,0,0
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,2,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,1,1,social_mixed,0,0,1
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,2,01KJN7A44GGBE9XR412KV5BFSC,B,B,2,1,social_mixed,0,2,0
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,2,01KJN7AZC7FAG17CY924MRTCF7,A,A,1,1,social_mixed,1,0,0
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,1,01KJN7863BFF3ZYZGVVSATZTH7,C,C,1,1,social_mixed,0,0,1
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,1,01KJN792W85XPK9QGH8A6HSYSJ,B,B,1,1,social_mixed,0,1,0
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,1,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,tied,2,1,social_mixed,1,1,0
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,2,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,2,1,social_mixed,0,0,2
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,2,01KJN7A44GGBE9XR412KV5BFSC,B,B,1,1,social_mixed,0,1,0
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,2,01KJN7AZC7FAG17CY924MRTCF7,A,none,0,0,social_mixed,0,0,0
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,1,01KJN7863BFF3ZYZGVVSATZTH7,C,C,2,1,social_mixed,0,0,2
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,1,01KJN792W85XPK9QGH8A6HSYSJ,B,none,0,0,social_mixed,0,0,0
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,1,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,none,0,0,social_mixed,0,0,0
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,2,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,2,1,social_mixed,0,0,2
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,2,01KJN7A44GGBE9XR412KV5BFSC,B,B,3,1,social_mixed,0,3,0
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,2,01KJN7AZC7FAG17CY924MRTCF7,A,A,1,1,social_mixed,1,0,0
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,1,01KJN7863BFF3ZYZGVVSATZTH7,C,none,0,0,social_mixed,0,0,0
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,1,01KJN792W85XPK9QGH8A6HSYSJ,B,none,0,0,social_mixed,0,0,0
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,1,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,tied,2,1,social_mixed,1,0,1
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,3,01KJN79B14FBSYSKKCG2BYVBB6,A,C,2,0,social_mixed,0,0,2
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,3,01KJN79J529BWBWTESKB6D9MB7,C,C,2,1,social_mixed,0,0,2
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,3,01KJN7C40WEQBDF48ACG18M0EV,B,B,2,1,social_mixed,0,2,0
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,1,01KJN7863BFF3ZYZGVVSATZTH7,C,C,2,1,social_mixed,0,0,2
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,1,01KJN792W85XPK9QGH8A6HSYSJ,B,none,0,0,social_mixed,0,0,0
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,1,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,C,3,1,social_mixed,1,0,2
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,0,01KJN79B14FBSYSKKCG2BYVBB6,A,tied,2,1,social_mixed,1,0,1
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,0,01KJN79J529BWBWTESKB6D9MB7,C,C,3,1,social_mixed,0,0,3
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,0,01KJN7C40WEQBDF48ACG18M0EV,B,B,1,1,social_mixed,0,1,0
01KJN6MMQ03KZPZN0275VZXK6R,page-B,0,01KJN79B14FBSYSKKCG2BYVBB6,A,tied,2,1,social_mixed,1,1,0
01KJN6MMQ03KZPZN0275VZXK6R,page-B,0,01KJN79J529BWBWTESKB6D9MB7,C,C,2,1,social_mixed,0,0,2
01KJN6MMQ03KZPZN0275VZXK6R,page-B,0,01KJN7C40WEQBDF48ACG18M0EV,B,B,3,1,social_mixed,0,3,0
01KJN6MMQ03KZPZN0275VZXK6R,page-B,3,01KJN79B14FBSYSKKCG2BYVBB6,A,A,1,1,social_mixed,1,0,0
01KJN6MMQ03KZPZN0275VZXK6R,page-B,3,01KJN79J529BWBWTESKB6D9MB7,C,C,1,1,social_mixed,0,0,1
01KJN6MMQ03KZPZN0275VZXK6R,page-B,3,01KJN7C40WEQBDF48ACG18M0EV,B,none,0,0,social_mixed,0,0,0
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,3,01KJN79B14FBSYSKKCG2BYVBB6,A,tied,2,1,social_mixed,1,1,0
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,3,01KJN79J529BWBWTESKB6D9MB7,C,none,0,0,social_mixed,0,0,0
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,3,01KJN7C40WEQBDF48ACG18M0EV,B,B,2,1,social_mixed,0,2,0
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,3,01KJN79B14FBSYSKKCG2BYVBB6,A,B,1,0,social_mixed,0,1,0
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,3,01KJN79J529BWBWTESKB6D9MB7,C,C,1,1,social_mixed,0,0,1
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,3,01KJN7C40WEQBDF48ACG18M0EV,B,C,1,0,social_mixed,0,0,1
01KJN6MMQ03KZPZN0275VZXK6R,page-B,2,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,2,1,social_mixed,0,0,2
01KJN6MMQ03KZPZN0275VZXK6R,page-B,2,01KJN7A44GGBE9XR412KV5BFSC,B,B,4,1,social_mixed,0,4,0
01KJN6MMQ03KZPZN0275VZXK6R,page-B,2,01KJN7AZC7FAG17CY924MRTCF7,A,tied,2,1,social_mixed,1,0,1
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,0,01KJN79B14FBSYSKKCG2BYVBB6,A,tied,2,1,social_mixed,1,0,1
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,0,01KJN79J529BWBWTESKB6D9MB7,C,C,1,1,social_mixed,0,0,1
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,0,01KJN7C40WEQBDF48ACG18M0EV,B,none,0,0,social_mixed,0,0,0
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,0,01KJN79B14FBSYSKKCG2BYVBB6,A,A,1,1,social_mixed,1,0,0
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,0,01KJN79J529BWBWTESKB6D9MB7,C,none,0,0,social_mixed,0,0,0
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,0,01KJN7C40WEQBDF48ACG18M0EV,B,B,1,1,social_mixed,0,1,0
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,0,01KJN79B14FBSYSKKCG2BYVBB6,A,none,0,0,social_mixed,0,0,0
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,0,01KJN79J529BWBWTESKB6D9MB7,C,C,1,1,social_mixed,0,0,1
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,0,01KJN7C40WEQBDF48ACG18M0EV,B,C,1,0,social_mixed,0,0,1
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,5,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,1,1,social_mixed,0,0,1
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,5,01KJN7A44GGBE9XR412KV5BFSC,B,B,2,1,social_mixed,0,2,0
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,5,01KJN7AZC7FAG17CY924MRTCF7,A,tied,2,1,social_mixed,1,0,1
01KJN6MMQ03KZPZN0275VZXK6R,page-B,5,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,2,1,social_mixed,0,0,2
01KJN6MMQ03KZPZN0275VZXK6R,page-B,5,01KJN7A44GGBE9XR412KV5BFSC,B,tied,2,1,social_mixed,0,1,1
01KJN6MMQ03KZPZN0275VZXK6R,page-B,5,01KJN7AZC7FAG17CY924MRTCF7,A,A,1,1,social_mixed,1,0,0
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,5,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,2,1,social_mixed,0,0,2
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,5,01KJN7A44GGBE9XR412KV5BFSC,B,B,1,1,social_mixed,0,1,0
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,5,01KJN7AZC7FAG17CY924MRTCF7,A,none,0,0,social_mixed,0,0,0
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,5,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,4,1,social_mixed,0,0,4
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,5,01KJN7A44GGBE9XR412KV5BFSC,B,B,1,1,social_mixed,0,1,0
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,5,01KJN7AZC7FAG17CY924MRTCF7,A,A,1,1,social_mixed,1,0,0
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,5,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,2,1,social_mixed,0,0,2
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,5,01KJN7A44GGBE9XR412KV5BFSC,B,B,3,1,social_mixed,0,3,0
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,5,01KJN7AZC7FAG17CY924MRTCF7,A,C,3,1,social_mixed,1,0,2
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,4,01KJN7863BFF3ZYZGVVSATZTH7,C,C,2,1,social_mixed,0,0,2
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,4,01KJN792W85XPK9QGH8A6HSYSJ,B,none,0,0,social_mixed,0,0,0
01KJN6MMQ03KZPZN0275VZXK6R,page5-28,4,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,none,0,0,social_mixed,0,0,0
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,5,01KJN78DQ6KC0F9N1HA0BPB44R,C,C,1,1,social_mixed,0,0,1
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,5,01KJN7A44GGBE9XR412KV5BFSC,B,tied,2,1,social_mixed,1,1,0
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,5,01KJN7AZC7FAG17CY924MRTCF7,A,tied,2,1,social_mixed,1,0,1
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,3,01KJN79B14FBSYSKKCG2BYVBB6,A,A,1,1,social_mixed,1,0,0
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,3,01KJN79J529BWBWTESKB6D9MB7,C,C,4,1,social_mixed,0,0,4
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,3,01KJN7C40WEQBDF48ACG18M0EV,B,B,1,1,social_mixed,0,1,0
01KJN6MMQ03KZPZN0275VZXK6R,page-B,4,01KJN7863BFF3ZYZGVVSATZTH7,C,C,2,1,social_mixed,0,0,2
01KJN6MMQ03KZPZN0275VZXK6R,page-B,4,01KJN792W85XPK9QGH8A6HSYSJ,B,B,1,1,social_mixed,0,1,0
01KJN6MMQ03KZPZN0275VZXK6R,page-B,4,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,tied,2,1,social_mixed,1,1,0
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,4,01KJN7863BFF3ZYZGVVSATZTH7,C,C,2,1,social_mixed,0,0,2
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,4,01KJN792W85XPK9QGH8A6HSYSJ,B,B,1,1,social_mixed,0,1,0
01KJN6MMQ03KZPZN0275VZXK6R,page7-107,4,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,A,1,1,social_mixed,1,0,0
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,4,01KJN7863BFF3ZYZGVVSATZTH7,C,C,1,1,social_mixed,0,0,1
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,4,01KJN792W85XPK9QGH8A6HSYSJ,B,B,1,1,social_mixed,0,1,0
01KJN6MMQ03KZPZN0275VZXK6R,page9-46,4,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,tied,2,1,social_mixed,1,1,0
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,4,01KJN7863BFF3ZYZGVVSATZTH7,C,none,0,0,social_mixed,0,0,0
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,4,01KJN792W85XPK9QGH8A6HSYSJ,B,none,0,0,social_mixed,0,0,0
01KJN6MMQ03KZPZN0275VZXK6R,page3-35,4,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,tied,2,1,social_mixed,1,0,1
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,4,01KJN7863BFF3ZYZGVVSATZTH7,C,C,2,1,social_mixed,0,0,2
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,4,01KJN792W85XPK9QGH8A6HSYSJ,B,C,2,0,social_mixed,0,0,2
01KJN6MMQ03KZPZN0275VZXK6R,page7-255,4,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,C,4,1,social_mixed,1,1,2
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,0,01KJP2Q4FMMNPG4DTS771Y4V70,A,A,4,1,social_first,4,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,0,01KJP2RH1QNE571FNJRJ0ZHM7W,B,B,2,1,social_first,0,2,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,0,01KJP2SNNP4ZB6K1QMGZX5CC0T,C,C,1,1,social_first,0,0,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page9-46,0,01KJP2Q4FMMNPG4DTS771Y4V70,A,A,2,1,social_first,2,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page9-46,0,01KJP2RH1QNE571FNJRJ0ZHM7W,B,B,2,1,social_first,0,2,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page9-46,0,01KJP2SNNP4ZB6K1QMGZX5CC0T,C,none,0,0,social_first,0,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,0,01KJP2Q4FMMNPG4DTS771Y4V70,A,B,1,0,social_first,0,1,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,0,01KJP2RH1QNE571FNJRJ0ZHM7W,B,B,1,1,social_first,0,1,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,0,01KJP2SNNP4ZB6K1QMGZX5CC0T,C,C,2,1,social_first,0,0,2
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-255,0,01KJP2Q4FMMNPG4DTS771Y4V70,A,A,1,1,social_first,1,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-255,0,01KJP2RH1QNE571FNJRJ0ZHM7W,B,B,1,1,social_first,0,1,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-255,0,01KJP2SNNP4ZB6K1QMGZX5CC0T,C,C,1,1,social_first,0,0,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-107,0,01KJP2Q4FMMNPG4DTS771Y4V70,A,C,2,0,social_first,0,0,2
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-107,0,01KJP2RH1QNE571FNJRJ0ZHM7W,B,B,1,1,social_first,0,1,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-107,0,01KJP2SNNP4ZB6K1QMGZX5CC0T,C,C,3,1,social_first,0,0,3
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,5,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,C,1,1,social_first,0,0,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,5,01KJP2RBVR6E36EKC8HYRAV5GF,A,A,1,1,social_first,1,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,5,01KJP2SDQCR0935BS4E06A6D2G,C,C,1,1,social_first,0,0,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page9-46,5,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,tied,2,1,social_first,1,0,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page9-46,5,01KJP2RBVR6E36EKC8HYRAV5GF,A,A,1,1,social_first,1,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page9-46,5,01KJP2SGRYQPGESDGRKTMMAJX4,A,none,0,0,social_first,0,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,5,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,tied,2,1,social_first,1,0,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,5,01KJP2RBVR6E36EKC8HYRAV5GF,A,tied,4,1,social_first,2,2,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,5,01KJP2SGRYQPGESDGRKTMMAJX4,A,A,1,1,social_first,1,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,4,01KJP2RVD8SK7AN1X5EMGRM458,B,B,2,1,social_first,0,2,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,4,01KJP2SDQCR0935BS4E06A6D2G,C,C,1,1,social_first,0,0,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page3-35,4,01KJP2SGRYQPGESDGRKTMMAJX4,A,none,0,0,social_first,0,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-255,5,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,C,2,1,social_first,0,0,2
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-255,5,01KJP2RBVR6E36EKC8HYRAV5GF,A,A,1,1,social_first,1,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-255,5,01KJP2RVD8SK7AN1X5EMGRM458,B,B,1,1,social_first,0,1,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,5,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,C,3,1,social_first,0,0,3
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,5,01KJP2RBVR6E36EKC8HYRAV5GF,A,A,1,1,social_first,1,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,5,01KJP2SDQCR0935BS4E06A6D2G,C,C,4,1,social_first,0,0,4
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-107,4,01KJP2RVD8SK7AN1X5EMGRM458,B,B,1,1,social_first,0,1,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-107,4,01KJP2SDQCR0935BS4E06A6D2G,C,C,2,1,social_first,0,0,2
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-107,4,01KJP2SGRYQPGESDGRKTMMAJX4,A,C,1,0,social_first,0,0,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-255,4,01KJP2RVD8SK7AN1X5EMGRM458,B,B,2,1,social_first,0,2,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-255,4,01KJP2SDQCR0935BS4E06A6D2G,C,none,0,0,social_first,0,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-255,4,01KJP2SGRYQPGESDGRKTMMAJX4,A,none,0,0,social_first,0,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page9-46,4,01KJP2RVD8SK7AN1X5EMGRM458,B,B,3,1,social_first,1,2,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page9-46,4,01KJP2SDQCR0935BS4E06A6D2G,C,tied,2,1,social_first,1,0,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page9-46,4,01KJP2SGRYQPGESDGRKTMMAJX4,A,none,0,0,social_first,0,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,4,01KJP2RVD8SK7AN1X5EMGRM458,B,B,1,1,social_first,0,1,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,4,01KJP2SDQCR0935BS4E06A6D2G,C,C,1,1,social_first,0,0,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,4,01KJP2SGRYQPGESDGRKTMMAJX4,A,tied,2,1,social_first,1,0,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-107,2,01KJP2Q4FMMNPG4DTS771Y4V70,A,C,2,0,social_first,0,0,2
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-107,2,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,C,3,1,social_first,0,0,3
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-107,2,01KJP2RBVR6E36EKC8HYRAV5GF,A,C,2,0,social_first,0,0,2
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-255,2,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,C,2,1,social_first,0,0,2
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-255,2,01KJP2RBVR6E36EKC8HYRAV5GF,A,A,1,1,social_first,1,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-255,2,01KJP2RH1QNE571FNJRJ0ZHM7W,B,none,0,0,social_first,0,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,2,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,C,3,1,social_first,0,0,3
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,2,01KJP2RBVR6E36EKC8HYRAV5GF,A,A,1,1,social_first,1,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,2,01KJP2SNNP4ZB6K1QMGZX5CC0T,C,C,2,1,social_first,0,0,2
01KJP22PXRH9VYFY7Z1HZVNSMN,page9-46,2,01KJP2Q4FMMNPG4DTS771Y4V70,A,A,2,1,social_first,2,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page9-46,2,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,tied,2,1,social_first,1,0,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page9-46,2,01KJP2RBVR6E36EKC8HYRAV5GF,A,A,3,1,social_first,3,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,2,01KJP2Q4FMMNPG4DTS771Y4V70,A,A,1,1,social_first,1,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,2,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,C,1,1,social_first,0,0,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,2,01KJP2RBVR6E36EKC8HYRAV5GF,A,tied,2,1,social_first,1,0,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page9-46,1,01KJP2RVD8SK7AN1X5EMGRM458,B,B,3,1,social_first,1,2,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page9-46,1,01KJP2SDQCR0935BS4E06A6D2G,C,tied,2,1,social_first,1,0,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page9-46,1,01KJP2SGRYQPGESDGRKTMMAJX4,A,none,0,0,social_first,0,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,1,01KJP2RVD8SK7AN1X5EMGRM458,B,B,2,1,social_first,0,2,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,1,01KJP2SDQCR0935BS4E06A6D2G,C,C,3,1,social_first,0,0,3
01KJP22PXRH9VYFY7Z1HZVNSMN,page-B,1,01KJP2SGRYQPGESDGRKTMMAJX4,A,A,1,1,social_first,1,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,1,01KJP2RVD8SK7AN1X5EMGRM458,B,B,1,1,social_first,0,1,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,1,01KJP2SDQCR0935BS4E06A6D2G,C,C,1,1,social_first,0,0,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,1,01KJP2SGRYQPGESDGRKTMMAJX4,A,A,1,1,social_first,1,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-255,1,01KJP2RVD8SK7AN1X5EMGRM458,B,B,1,1,social_first,0,1,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-255,1,01KJP2SDQCR0935BS4E06A6D2G,C,C,1,1,social_first,0,0,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-255,1,01KJP2SGRYQPGESDGRKTMMAJX4,A,none,0,0,social_first,0,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-107,1,01KJP2RVD8SK7AN1X5EMGRM458,B,B,1,1,social_first,0,1,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-107,1,01KJP2SDQCR0935BS4E06A6D2G,C,C,2,1,social_first,0,0,2
01KJP22PXRH9VYFY7Z1HZVNSMN,page7-107,1,01KJP2SGRYQPGESDGRKTMMAJX4,A,C,1,0,social_first,0,0,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,0,01KJP2Q4FMMNPG4DTS771Y4V70,A,A,1,1,social_first,1,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,0,01KJP2RH1QNE571FNJRJ0ZHM7W,B,none,0,0,social_first,0,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,0,01KJP2SNNP4ZB6K1QMGZX5CC0T,C,C,1,1,social_first,0,0,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,3,01KJP2Q4FMMNPG4DTS771Y4V70,A,A,1,1,social_first,1,0,0
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,3,01KJP2RH1QNE571FNJRJ0ZHM7W,B,C,1,0,social_first,0,0,1
01KJP22PXRH9VYFY7Z1HZVNSMN,page5-28,3,01KJP2SNNP4ZB6K1QMGZX5CC0T,C,C,1,1,social_first,0,0,1
