gameId,target,speaker1,speaker2,group1,group2,sameGroup,similarity,blockNum,phaseNum
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78B0TFR8F59JDGD057XNS,01KJN78JVY5FN5QXW9XGGE72RG,A,A,1,0.1568809151649475,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78B0TFR8F59JDGD057XNS,01KJN78M7563R5D9TQE5G142DA,A,C,0,0.3716889023780823,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78B0TFR8F59JDGD057XNS,01KJN791EPN054R2NTQQ1BFXJ5,A,A,1,0.5583518743515015,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78B0TFR8F59JDGD057XNS,01KJN796KT7FCNV2F9QNCQDSES,A,C,0,0.13393400609493256,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78B0TFR8F59JDGD057XNS,01KJN79Y7T0VZNKHTSJRZWTDZ5,A,B,0,0.10129909962415695,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78B0TFR8F59JDGD057XNS,01KJN79ZDP3YNFFHHQA302PJDP,A,C,0,0.12230886518955231,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78CQJ3KY7VMGAR6F3D4S0,01KJN78JVY5FN5QXW9XGGE72RG,B,A,0,0.02532677724957466,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78CQJ3KY7VMGAR6F3D4S0,01KJN78M7563R5D9TQE5G142DA,B,C,0,0.00495152547955513,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78CQJ3KY7VMGAR6F3D4S0,01KJN791EPN054R2NTQQ1BFXJ5,B,A,0,-0.05211533606052399,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78CQJ3KY7VMGAR6F3D4S0,01KJN796KT7FCNV2F9QNCQDSES,B,C,0,0.07136333733797073,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78CQJ3KY7VMGAR6F3D4S0,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,1,0.7704386711120605,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78CQJ3KY7VMGAR6F3D4S0,01KJN79ZDP3YNFFHHQA302PJDP,B,C,0,0.07689268887042999,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78JVY5FN5QXW9XGGE72RG,01KJN78M7563R5D9TQE5G142DA,A,C,0,0.247385635972023,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78JVY5FN5QXW9XGGE72RG,01KJN791EPN054R2NTQQ1BFXJ5,A,A,1,0.016781724989414215,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78JVY5FN5QXW9XGGE72RG,01KJN796KT7FCNV2F9QNCQDSES,A,C,0,0.27194738388061523,4.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78JVY5FN5QXW9XGGE72RG,01KJN79Y7T0VZNKHTSJRZWTDZ5,A,B,0,0.07536400109529495,4.0,1.0
