gameId,playerId,playerName,originalGroup,currentGroup,role,blockNum,phase,phaseNum,target,clicked,clickedCorrect,roundScore,roundId,lateClick,clickedAt,tangramSelectedAt,selectionRenderedAt,socialGuessSelectedAt,selectionRt,socialGuessRt,timeout,lateSocialGuess,trialNum,reshuffleMode,tangramSet,selectionStartedAt,selectionEndedAt,selectionDurationMs,repNum,speakerId,inGroupSpeaker,groupSize,speakerReassigned,hasSpeakerMessage,responseOpportunity,serverSpeakerId,serverInGroupListener,serverGroupSize,reshuffleGroups,reshuffleTrios,reshuffleTriosOk,reshufflePairs,excluded,exclusionReason
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,Laju,A,A,speaker,5.0,refgame,2.0,page9-46,,,2.0,01KJN7KZ4514C3QZK5XNERM52K,False,,,,,,,False,False,67.0,,0.0,1772388551585,1772388565781,14196,2.0,01KJN7B32C1C5254NSG6ZK1GRK,,3,False,True,False,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AZC7FAG17CY924MRTCF7,Player,A,C,listener,4.0,refgame,2.0,page-B,page-B,True,2.0,01KJN7JJ4HZG5Q1EBE6H435ZZY,False,,,,,,,False,False,63.0,,0.0,1772389106854,1772389126859,20005,,01KJN7863BFF3ZYZGVVSATZTH7,False,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,Repi,A,A,listener,1.0,refgame,1.0,page7-255,page7-255,True,2.0,01KJN7JJ0XW9B6G59FFDBG8AT1,False,,,,,,,False,False,6.0,,0.0,1772386940062,1772386985080,45018,,01KJN7AAX1VHZ1A7ZB35BNRH8N,True,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,Felu,C,C,speaker,1.0,refgame,1.0,page7-107,,,2.0,01KJN7JJ0RSHHPHCY0J0NJ4AA1,False,,,,,,,False,False,11.0,,0.0,1772387200129,1772387231040,30911,1.0,01KJN7863BFF3ZYZGVVSATZTH7,,3,False,True,False,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,Player,B,B,speaker,3.0,refgame,2.0,page7-255,,,1.0,01KJN7K5JXNPZMH507T2DK64DM,False,,,,,,,False,False,55.0,,0.0,1772388774638,1772388787791,13153,2.0,01KJN79Y7T0VZNKHTSJRZWTDZ5,,3,False,True,False,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,Lika,C,C,listener,2.0,refgame,1.0,page9-46,page9-46,True,2.0,01KJN7JJ0VF0RPKW84FVTJC6FZ,False,,,,,,,False,False,15.0,,0.0,1772387357377,1772387402392,45015,,01KJN78DQ6KC0F9N1HA0BPB44R,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,Repi,A,A,speaker,3.0,refgame,1.0,page9-46,,,2.0,01KJN7K5J3HZW6MM8NGDQP6NN7,False,,,,,,,False,False,20.0,,0.0,1772387676121,1772387720266,44145,2.0,01KJN78B0TFR8F59JDGD057XNS,,3,False,True,False,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN78M7563R5D9TQE5G142DA,Lika,C,C,listener,2.0,refgame,1.0,page3-35,page3-35,True,2.0,01KJN7K5JZQZB4NY8FJRJX504H,False,,,,,,,False,False,12.0,,0.0,1772387282349,1772387317911,35562,,01KJN79ZDP3YNFFHHQA302PJDP,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,Repi,A,A,listener,2.0,refgame,1.0,page7-107,page7-107,True,2.0,01KJN7K5JPV4BFRM0HRJFFT23R,False,,,,,,,False,False,16.0,,0.0,1772387467532,1772387509956,42424,,01KJN78JVY5FN5QXW9XGGE72RG,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,Laju,A,A,listener,4.0,refgame,2.0,page7-107,page7-107,True,2.0,01KJN7KZ6AHC28MWRG7T2V9Z51,False,,,,,,,False,False,61.0,,0.0,1772388450895,1772388465106,14211,,01KJN79ZRTRDMY6RH8ZCYCM9NV,True,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,Repi,A,A,speaker,0.0,refgame,1.0,page3-35,,,0.0,01KJN7JJ1A9ED4KAF41TVNW0W6,False,,,,,,,False,False,1.0,,0.0,1772386673383,1772386718389,45006,1.0,01KJN79B14FBSYSKKCG2BYVBB6,,3,False,True,False,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AAX1VHZ1A7ZB35BNRH8N,Minu,A,A,listener,5.0,refgame,1.0,page3-35,page3-35,True,2.0,01KJN7JJ1FP44XD8PJWTZX3FH2,False,,,,,,,False,False,35.0,,0.0,1772388255722,1772388289959,34237,,01KJN7AZC7FAG17CY924MRTCF7,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN788SPAKVVBHX9T9FDQWAF,Zuda,B,B,listener,5.0,refgame,1.0,page9-46,page9-46,True,2.0,01KJN7K5JWFN5D8CSNKKGAEAS0,False,,,,,,,False,False,35.0,,0.0,1772388261446,1772388306475,45029,,01KJN78CQJ3KY7VMGAR6F3D4S0,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,Player,A,A,speaker,1.0,refgame,2.0,page7-255,,,1.0,01KJN7K5H1PH5ESEXBMX7QYY9Q,False,,,,,,,False,False,44.0,,0.0,1772388543100,1772388563020,19920,1.0,01KJN791EPN054R2NTQQ1BFXJ5,,3,False,True,False,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,Player,C,B,listener,2.0,refgame,2.0,page7-255,page7-255,True,2.0,01KJN7JJ17ZTZ9QC0YBJF7F8VH,False,,,,,,,False,False,49.0,,0.0,1772388742925,1772388762952,20027,,01KJN78DQ6KC0F9N1HA0BPB44R,True,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,Player,B,B,listener,3.0,refgame,2.0,page-B,page-B,True,2.0,01KJN7JJ1CYQGSSJG1XAFMYT77,False,,,,,,,False,False,54.0,,0.0,1772388877448,1772388897486,20038,,01KJN79J529BWBWTESKB6D9MB7,False,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AZC7FAG17CY924MRTCF7,Player,A,C,listener,3.0,refgame,2.0,page9-46,page9-46,True,2.0,01KJN7JJ1E3ET2MMDFS57Q4ATE,False,,,,,,,False,False,55.0,,0.0,1772388904023,1772388924052,20029,,01KJN79J529BWBWTESKB6D9MB7,False,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,Player,C,A,listener,5.0,refgame,2.0,page7-255,page7-255,True,2.0,01KJN7JJ4EG9317PS97N14VR0A,False,,,,,,,False,False,67.0,,0.0,1772389216265,1772389236271,20006,,01KJN7A44GGBE9XR412KV5BFSC,False,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,Repi,A,A,listener,4.0,refgame,1.0,page9-46,page9-46,True,2.0,01KJN7JJ1YCSZJVTYD3GC94ZHQ,False,,,,,,,False,False,25.0,,0.0,1772387850217,1772387872088,21871,,01KJN7AAX1VHZ1A7ZB35BNRH8N,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,Minu,A,A,listener,2.0,refgame,2.0,page5-28,page5-28,True,2.0,01KJN7KZ5TVXAD2SF4H87WAT8G,False,,,,,,,False,False,52.0,,0.0,1772388301163,1772388312752,11589,,01KJN7B32C1C5254NSG6ZK1GRK,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,Player,A,B,listener,0.0,refgame,2.0,page-B,page-B,True,2.0,01KJN7K5QYJHXV5CARZ38T1JEN,False,,,,,,,False,False,41.0,,0.0,1772388472700,1772388487001,14301,,01KJN78B0TFR8F59JDGD057XNS,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,Minu,A,A,speaker,1.0,refgame,1.0,page7-255,,,2.0,01KJN7K5HSCQA43VSFADGE0Q2T,False,,,,,,,False,False,10.0,,0.0,1772387173083,1772387218062,44979,1.0,01KJN791EPN054R2NTQQ1BFXJ5,,3,False,True,False,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,Laju,A,A,listener,4.0,refgame,1.0,page7-255,,False,0.0,01KJN7KYWTHVP18XWA27WSJNEC,False,,,,,,,True,False,27.0,,0.0,1772387770894,1772387815936,45042,,01KJN79ZRTRDMY6RH8ZCYCM9NV,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN791EPN054R2NTQQ1BFXJ5,Minu,A,A,speaker,4.0,refgame,1.0,page9-46,,,2.0,01KJN7K5KN8YW9VWX8RYNB7E0N,False,,,,,,,False,False,28.0,,0.0,1772388000797,1772388041511,40714,2.0,01KJN791EPN054R2NTQQ1BFXJ5,,3,False,True,False,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,Minu,A,A,speaker,1.0,refgame,2.0,page7-107,,,2.0,01KJN7KYXFQRPB40W6RYE3EFWM,False,,,,,,,False,False,47.0,,0.0,1772388231673,1772388242723,11050,1.0,01KJN79ZRTRDMY6RH8ZCYCM9NV,,3,False,True,False,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,Player,B,B,listener,3.0,refgame,2.0,page7-255,page7-255,True,2.0,01KJN7K5JXNPZMH507T2DK64DM,False,,,,,,,False,False,55.0,,0.0,1772388774638,1772388787791,13153,,01KJN79Y7T0VZNKHTSJRZWTDZ5,True,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AAX1VHZ1A7ZB35BNRH8N,Minu,A,A,listener,2.0,refgame,1.0,page7-107,page7-107,True,2.0,01KJN7JJ0VF0RPKW84F3EHNK6T,False,,,,,,,False,False,16.0,,0.0,1772387410361,1772387435193,24832,,01KJN7AZC7FAG17CY924MRTCF7,True,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7A44GGBE9XR412KV5BFSC,Player,B,A,speaker,2.0,refgame,2.0,page3-35,,,2.0,01KJN7JJ106G1CY7M5WR0DQX8K,False,,,,,,,False,False,52.0,,0.0,1772388822410,1772388841310,18900,1.0,01KJN7A44GGBE9XR412KV5BFSC,,3,False,True,False,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,Player,C,C,speaker,3.0,refgame,2.0,page5-28,,,2.0,01KJN7JJ1J5VMG06JVQK7ZJSB1,False,,,,,,,False,False,57.0,,0.0,1772388960182,1772388980183,20001,2.0,01KJN79J529BWBWTESKB6D9MB7,,3,False,True,False,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7931DXZ65NXTWK1GNEZMW,Nori,C,C,listener,3.0,refgame,1.0,page7-255,page7-255,True,2.0,01KJN7KYZNJ3BKWKDZS9HS506H,False,,,,,,,False,False,18.0,,0.0,1772387503339,1772387541863,38524,,01KJN79ZQD1E4YD03FE5CGJY8K,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,Repi,A,A,listener,4.0,refgame,1.0,page-B,page-B,True,2.0,01KJN7KYX36Y98PXYV7H3VMGZH,False,,,,,,,False,False,25.0,,0.0,1772387714423,1772387741324,26901,,01KJN79ZRTRDMY6RH8ZCYCM9NV,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,Minu,A,A,listener,5.0,refgame,1.0,page7-107,page7-107,True,2.0,01KJN7KYZCYWANNP5JHHSNDKG7,False,,,,,,,False,False,30.0,,0.0,1772387883409,1772387895628,12219,,01KJN7B32C1C5254NSG6ZK1GRK,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,Hera,B,B,listener,4.0,refgame,1.0,page3-35,page3-35,True,2.0,01KJN7K5G5WAEHV15ZSNYXBM25,False,,,,,,,False,False,25.0,,0.0,1772387906351,1772387927135,20784,,01KJN788SPAKVVBHX9T9FDQWAF,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,Player,B,A,speaker,0.0,refgame,2.0,page7-255,,,2.0,01KJN7K5J8EB4VZG9V4BB06TEV,False,,,,,,,False,False,39.0,,0.0,1772388428055,1772388446438,18383,1.0,01KJN79Y7T0VZNKHTSJRZWTDZ5,,3,False,True,False,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN788SPAKVVBHX9T9FDQWAF,Player,B,A,listener,3.0,refgame,2.0,page3-35,page3-35,True,2.0,01KJN7K5K45BCWNA8BDRPBEDWX,False,,,,,,,False,False,54.0,,0.0,1772388755473,1772388769836,14363,,01KJN78B0TFR8F59JDGD057XNS,False,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,Repi,A,A,listener,5.0,refgame,2.0,page9-46,page9-46,True,2.0,01KJN7KZ4514C3QZK5XNERM52K,False,,,,,,,False,False,67.0,,0.0,1772388551585,1772388565781,14196,,01KJN7B32C1C5254NSG6ZK1GRK,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN77XQHYQ5TVVY4HZM02E7R,Felu,C,C,speaker,1.0,refgame,1.0,page5-28,,,2.0,01KJN7KZ409T5ZHRW9SE4CM2P9,False,,,,,,,False,False,11.0,,0.0,1772387222771,1772387265429,42658,1.0,01KJN77XQHYQ5TVVY4HZM02E7R,,3,False,True,False,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7AAWT4GWKRZ7B9775509P,Zuda,B,B,speaker,1.0,refgame,2.0,page3-35,,,2.0,01KJN7KYXWXWC5F6JA6AZJ6Q67,False,,,,,,,False,False,46.0,,0.0,1772388216887,1772388227513,10626,1.0,01KJN7AAWT4GWKRZ7B9775509P,,3,False,True,False,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN788SPAKVVBHX9T9FDQWAF,Player,B,B,listener,2.0,refgame,2.0,page9-46,page9-46,True,2.0,01KJN7K5KGSV4XEV8JEA43KKXE,False,,,,,,,False,False,52.0,,0.0,1772388712405,1772388726564,14159,,01KJN78JVY5FN5QXW9XGGE72RG,False,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,Player,C,B,listener,5.0,refgame,2.0,page7-255,page7-255,True,2.0,01KJN7JJ4EG9317PS97N14VR0A,False,,,,,,,False,False,67.0,,0.0,1772389216265,1772389236271,20006,,01KJN78DQ6KC0F9N1HA0BPB44R,True,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,Felu,C,C,listener,2.0,refgame,1.0,page7-107,page7-107,True,2.0,01KJN7JJ0VF0RPKW84F3EHNK6T,False,,,,,,,False,False,16.0,,0.0,1772387410361,1772387435193,24832,,01KJN78DQ6KC0F9N1HA0BPB44R,True,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,Repi,A,A,listener,4.0,refgame,1.0,page7-255,page7-255,True,2.0,01KJN7JJ0KAZ122DZJNX1TKJ9D,False,,,,,,,False,False,28.0,,0.0,1772387968164,1772388013165,45001,,01KJN7AAX1VHZ1A7ZB35BNRH8N,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,Player,B,B,listener,5.0,refgame,2.0,page9-46,page9-46,True,2.0,01KJN7K5RC8BZJV5TJYJRTSV77,False,,,,,,,False,False,66.0,,0.0,1772389002437,1772389020841,18404,,01KJN78JVY5FN5QXW9XGGE72RG,False,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AAX1VHZ1A7ZB35BNRH8N,Minu,A,A,speaker,1.0,refgame,1.0,page3-35,,,2.0,01KJN7JJ0MB1FQKFF8CTGJPYKN,False,,,,,,,False,False,9.0,,0.0,1772387096074,1772387140295,44221,1.0,01KJN7AAX1VHZ1A7ZB35BNRH8N,,3,False,True,False,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,Lika,C,C,speaker,3.0,refgame,1.0,page3-35,,,2.0,01KJN7JJ49X2EQESMMJM9CKKQQ,False,,,,,,,False,False,21.0,,0.0,1772387640673,1772387685705,45032,2.0,01KJN79J529BWBWTESKB6D9MB7,,3,False,True,False,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,Laju,A,A,speaker,2.0,refgame,2.0,page7-255,,,2.0,01KJN7KZ63WCMX3HHQH3QX4SWG,False,,,,,,,False,False,50.0,,0.0,1772388276008,1772388282836,6828,1.0,01KJN7B32C1C5254NSG6ZK1GRK,,3,False,True,False,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,Player,A,B,listener,4.0,refgame,2.0,page3-35,page3-35,True,2.0,01KJN7K5K695VY1A5FSVY4M3X0,False,,,,,,,False,False,63.0,,0.0,1772388944534,1772388952202,7668,,01KJN788SPAKVVBHX9T9FDQWAF,False,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,Player,B,A,speaker,4.0,refgame,2.0,page7-255,,,1.0,01KJN7JJ4MVHVY4E5F7G465MK8,False,,,,,,,False,False,60.0,,0.0,1772389039235,1772389059240,20005,2.0,01KJN792W85XPK9QGH8A6HSYSJ,,3,False,True,False,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,Lika,C,C,speaker,0.0,refgame,1.0,page7-107,,,2.0,01KJN7KYV6KEYGF7WX6G0BANR9,False,,,,,,,False,False,0.0,,0.0,1772386657822,1772386702827,45005,1.0,01KJN79ZQD1E4YD03FE5CGJY8K,,3,False,True,False,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,Laju,A,A,speaker,2.0,refgame,2.0,page3-35,,,2.0,01KJN7KZ675C4DZYAWX412DRNF,False,,,,,,,False,False,49.0,,0.0,1772388265292,1772388271918,6626,1.0,01KJN7B32C1C5254NSG6ZK1GRK,,3,False,True,False,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN78B0TFR8F59JDGD057XNS,Repi,A,A,listener,4.0,refgame,1.0,page7-255,page7-255,True,2.0,01KJN7K5H8BSX37JV3WZMKDDX9,False,,,,,,,False,False,29.0,,0.0,1772388048043,1772388073516,25473,,01KJN791EPN054R2NTQQ1BFXJ5,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN77XQHYQ5TVVY4HZM02E7R,Felu,C,C,speaker,1.0,refgame,2.0,page3-35,,,2.0,01KJN7KYXWXWC5F6JA6AZJ6Q67,False,,,,,,,False,False,46.0,,0.0,1772388216887,1772388227513,10626,1.0,01KJN77XQHYQ5TVVY4HZM02E7R,,3,False,True,False,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,Player,A,B,listener,0.0,refgame,2.0,page9-46,,False,0.0,01KJN7K5JAKET26PNAKC1WNN1S,False,,,,,,,True,False,38.0,,0.0,1772388398504,1772388418620,20116,,01KJN79Y7T0VZNKHTSJRZWTDZ5,False,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,Lika,C,C,listener,4.0,refgame,2.0,page9-46,page9-46,True,2.0,01KJN7KZ4W10W8D9F17K7QA5ZZ,False,,,,,,,False,False,65.0,,0.0,1772388524053,1772388532195,8142,,01KJN77XQHYQ5TVVY4HZM02E7R,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,Lika,C,C,listener,2.0,refgame,1.0,page7-107,page7-107,True,2.0,01KJN7KZ3TKA2G2034PKAJD3VQ,False,,,,,,,False,False,12.0,,0.0,1772387278345,1772387311206,32861,,01KJN7931DXZ65NXTWK1GNEZMW,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN796KT7FCNV2F9QNCQDSES,Felu,C,C,listener,2.0,refgame,1.0,page5-28,page5-28,True,2.0,01KJN7K5JK17KT4QXX6TA90JSY,False,,,,,,,False,False,17.0,,0.0,1772387520964,1772387561058,40094,,01KJN79ZDP3YNFFHHQA302PJDP,True,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AZC7FAG17CY924MRTCF7,Player,A,B,listener,0.0,refgame,2.0,page9-46,page9-46,True,2.0,01KJN7JJ1R0ZCD3D5GW7K272MC,False,,,,,,,False,False,40.0,,0.0,1772388475619,1772388495644,20025,,01KJN79B14FBSYSKKCG2BYVBB6,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN78CQJ3KY7VMGAR6F3D4S0,Player,B,A,speaker,2.0,refgame,2.0,page9-46,,,2.0,01KJN7K5KGSV4XEV8JEA43KKXE,False,,,,,,,False,False,52.0,,0.0,1772388712405,1772388726564,14159,1.0,01KJN78CQJ3KY7VMGAR6F3D4S0,,3,False,True,False,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,Player,A,B,speaker,2.0,refgame,2.0,page9-46,,,2.0,01KJN7K5KGSV4XEV8JEA43KKXE,False,,,,,,,False,False,52.0,,0.0,1772388712405,1772388726564,14159,1.0,01KJN78JVY5FN5QXW9XGGE72RG,,3,False,True,False,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,Player,C,C,listener,4.0,refgame,2.0,page7-255,page7-255,True,2.0,01KJN7JJ4MVHVY4E5F7G465MK8,False,,,,,,,False,False,60.0,,0.0,1772389039235,1772389059240,20005,,01KJN7863BFF3ZYZGVVSATZTH7,True,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,Felu,C,C,speaker,1.0,refgame,1.0,page-B,,,2.0,01KJN7JJ0T9TQHTQBPKBZMWPWF,False,,,,,,,False,False,10.0,,0.0,1772387149191,1772387184311,35120,1.0,01KJN7863BFF3ZYZGVVSATZTH7,,3,False,True,False,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,Laju,A,A,listener,0.0,refgame,2.0,page7-107,page7-107,True,2.0,01KJN7KYXC39570NBM5M60XHPH,False,,,,,,,False,False,41.0,,0.0,1772388134092,1772388144332,10240,,01KJN79PCAAMFX7P2QF70Y3HJM,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN79Y7T0VZNKHTSJRZWTDZ5,Player,B,A,listener,2.0,refgame,2.0,page3-35,page3-35,True,2.0,01KJN7K5G03ASRSWR507S1E4ZN,False,,,,,,,False,False,51.0,,0.0,1772388698776,1772388708362,9586,,01KJN78CQJ3KY7VMGAR6F3D4S0,True,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,Felu,C,C,listener,0.0,refgame,1.0,page7-107,page6-149,False,0.0,01KJN7JJ1Z3Q1ZDKVBSP3H1EH5,False,,,,,,,False,False,3.0,,0.0,1772386783120,1772386825904,42784,,01KJN79J529BWBWTESKB6D9MB7,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,Minu,A,A,speaker,4.0,refgame,1.0,page7-255,,,1.0,01KJN7KYWTHVP18XWA27WSJNEC,False,,,,,,,False,False,27.0,,0.0,1772387770894,1772387815936,45042,2.0,01KJN79ZRTRDMY6RH8ZCYCM9NV,,3,False,True,False,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,Nori,C,C,listener,4.0,refgame,1.0,page-B,page3-193,False,0.0,01KJN7K5N24QKEVGWFQFH8SHND,False,,,,,,,False,False,24.0,,0.0,1772387859403,1772387894789,35386,,01KJN796KT7FCNV2F9QNCQDSES,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,Lika,C,C,speaker,0.0,refgame,1.0,page7-255,,,1.0,01KJN7KYY7ZXJQFEB6A26GX86K,False,,,,,,,False,False,3.0,,0.0,1772386819116,1772386858961,39845,1.0,01KJN79ZQD1E4YD03FE5CGJY8K,,3,False,True,False,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN79ZDP3YNFFHHQA302PJDP,Nori,C,C,listener,0.0,refgame,1.0,page3-35,page3-35,True,2.0,01KJN7K5HHFJZXYFX14TKSFBHN,False,,,,,,,False,False,4.0,,0.0,1772386867613,1772386912635,45022,,01KJN78M7563R5D9TQE5G142DA,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709968YFN1,01KJN78JVY5FN5QXW9XGGE72RG,Laju,A,A,listener,1.0,refgame,1.0,page5-28,page5-28,True,2.0,01KJN7K5FN5PPN5PJKQY110P3Z,False,,,,,,,False,False,7.0,,0.0,1772387033134,1772387073532,40398,,01KJN791EPN054R2NTQQ1BFXJ5,True,3,False,True,True,,,,,,,,False,
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,Lika,C,C,listener,1.0,refgame,1.0,page-B,page-B,True,2.0,01KJN7JJ0T9TQHTQBPKBZMWPWF,False,,,,,,,False,False,10.0,,0.0,1772387149191,1772387184311,35120,,01KJN7863BFF3ZYZGVVSATZTH7,True,3,False,True,True,,,,,,,,False,
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,Repi,A,A,listener,2.0,refgame,1.0,page5-28,page5-28,True,2.0,01KJN7KZ01302DTXHE0RJAA5M7,False,,,,,,,False,False,16.0,,0.0,1772387428738,1772387456895,28157,,01KJN7B32C1C5254NSG6ZK1GRK,True,3,False,True,True,,,,,,,,False,
