gameId,playerId,originalGroup,currentGroup,tangramSet,blockNum,trialNum,phase,phaseNum,target,repNum,utterance,uttLength
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7931DXZ65NXTWK1GNEZMW,C,C,0.0,5.0,35.0,refgame,1.0,page7-255,2.0,ninja / triangle head,4
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7931DXZ65NXTWK1GNEZMW,C,C,0.0,5.0,70.0,refgame,2.0,page7-255,2.0,ninja,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7931DXZ65NXTWK1GNEZMW,C,C,0.0,5.0,31.0,refgame,1.0,page9-46,2.0,pac man/sphinx,2
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7931DXZ65NXTWK1GNEZMW,C,C,0.0,5.0,67.0,refgame,2.0,page9-46,2.0,pac man,2
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,A,A,0.0,0.0,36.0,refgame,2.0,page-B,1.0,"tilted square, right triangle",4
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,A,A,0.0,0.0,5.0,refgame,1.0,page-B,1.0,"Square on top only touching the rest of the shape by a tiny point, Triangle to right",17
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,A,A,0.0,0.0,1.0,refgame,1.0,page3-35,1.0,Birdhouse on a stand with a triangle bottom,8
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,A,A,0.0,0.0,37.0,refgame,2.0,page3-35,1.0,house,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,A,A,0.0,0.0,39.0,refgame,2.0,page5-28,1.0,camera,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,A,A,0.0,0.0,4.0,refgame,1.0,page5-28,1.0,rectangle with a another shape on the right connected by a thinner rectangle,13
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,A,A,0.0,0.0,0.0,refgame,1.0,page7-107,1.0,3 spikes on left of the shape with a diamond in the center of it,15
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,A,A,0.0,0.0,41.0,refgame,2.0,page7-107,1.0,diamond,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,A,A,0.0,0.0,3.0,refgame,1.0,page7-255,1.0,Looks like a bird with wings stretched out,8
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,A,A,0.0,0.0,38.0,refgame,2.0,page7-255,1.0,top triangle,2
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,A,A,0.0,0.0,40.0,refgame,2.0,page9-46,1.0,wave,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,A,A,0.0,0.0,2.0,refgame,1.0,page9-46,1.0,Trangle with the left side cut out with a rectangle,10
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,A,A,0.0,3.0,21.0,refgame,1.0,page-B,2.0,"tilted square on top, triangle on right",7
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,A,A,0.0,3.0,54.0,refgame,2.0,page-B,2.0,square head,2
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,A,A,0.0,3.0,22.0,refgame,1.0,page3-35,2.0,birdhouse,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,A,A,0.0,3.0,57.0,refgame,2.0,page3-35,2.0,house,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,A,A,0.0,3.0,19.0,refgame,1.0,page5-28,2.0,camera,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,A,A,0.0,3.0,58.0,refgame,2.0,page5-28,2.0,camera,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,A,A,0.0,3.0,23.0,refgame,1.0,page7-107,2.0,diamond cutout,2
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,A,A,0.0,3.0,56.0,refgame,2.0,page7-107,2.0,diamond,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,A,A,0.0,3.0,18.0,refgame,1.0,page7-255,2.0,"90 degree angle on left with a vertical triangle on right, very top",13
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,A,A,0.0,3.0,59.0,refgame,2.0,page7-255,2.0,top vertical triangle,3
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,A,A,0.0,3.0,20.0,refgame,1.0,page9-46,2.0,wave with cutout on left,5
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79PCAAMFX7P2QF70Y3HJM,A,A,0.0,3.0,55.0,refgame,2.0,page9-46,2.0,wave,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,C,C,0.0,0.0,36.0,refgame,2.0,page-B,1.0,kneeling praying trinagle arms,4
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,C,C,0.0,0.0,5.0,refgame,1.0,page-B,1.0,a square on one of its point in between two triangles on top,13
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,C,C,0.0,0.0,1.0,refgame,1.0,page3-35,1.0,"pedastal with trapezoid base and diamond roof, like bird feeder",10
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,C,C,0.0,0.0,37.0,refgame,2.0,page3-35,1.0,birdhouse,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,C,C,0.0,0.0,39.0,refgame,2.0,page5-28,1.0,reaview mirror,2
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,C,C,0.0,0.0,4.0,refgame,1.0,page5-28,1.0,"larger rectangular on left side then goes into narrow base, almost like a mailbox on side",16
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,C,C,0.0,0.0,0.0,refgame,1.0,page7-107,1.0,it has 3 fins on the left with a diamond in middle,12
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,C,C,0.0,0.0,41.0,refgame,2.0,page7-107,1.0,3 fins on left,4
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,C,C,0.0,0.0,3.0,refgame,1.0,page7-255,1.0,"looks like a ninja with a cloak wearing a hood, arms out to side",14
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,C,C,0.0,0.0,38.0,refgame,2.0,page7-255,1.0,ninja,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,C,C,0.0,0.0,40.0,refgame,2.0,page9-46,1.0,pacman open left mouth,4
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,C,C,0.0,0.0,2.0,refgame,1.0,page9-46,1.0,"mouth open to left and slanted back on right, like pacman",11
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,C,C,0.0,3.0,21.0,refgame,1.0,page-B,2.0,"kneeling person square head, triangle arms",6
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,C,C,0.0,3.0,54.0,refgame,2.0,page-B,2.0,[raying,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,C,C,0.0,3.0,22.0,refgame,1.0,page3-35,2.0,"bird feeder, trapezoid base",4
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,C,C,0.0,3.0,57.0,refgame,2.0,page3-35,2.0,birdhouse,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,C,C,0.0,3.0,19.0,refgame,1.0,page5-28,2.0,rear view mirror,3
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,C,C,0.0,3.0,58.0,refgame,2.0,page5-28,2.0,rearview mirror,2
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,C,C,0.0,3.0,23.0,refgame,1.0,page7-107,2.0,"diamond opening, 3 fins on left",6
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,C,C,0.0,3.0,56.0,refgame,2.0,page7-107,2.0,3 fins on left,4
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,C,C,0.0,3.0,18.0,refgame,1.0,page7-255,2.0,"ninja running to right arms out to side, triangle head",10
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,C,C,0.0,3.0,59.0,refgame,2.0,page7-255,2.0,ninja,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,C,C,0.0,3.0,20.0,refgame,1.0,page9-46,2.0,pacman mouth open on left,5
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZQD1E4YD03FE5CGJY8K,C,C,0.0,3.0,55.0,refgame,2.0,page9-46,2.0,pacman on left,3
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,A,A,0.0,1.0,44.0,refgame,2.0,page-B,1.0,square head,2
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,A,A,0.0,1.0,8.0,refgame,1.0,page-B,1.0,Square that looks like head triangle on right,8
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,A,A,0.0,1.0,46.0,refgame,2.0,page3-35,1.0,birdhouse,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,A,A,0.0,1.0,7.0,refgame,1.0,page3-35,1.0,Looks like birdhouse on top of a base,8
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,A,A,0.0,1.0,42.0,refgame,2.0,page5-28,1.0,camera,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,A,A,0.0,1.0,11.0,refgame,1.0,page5-28,1.0,looks like a camera square on left lenses on right,10
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,A,A,0.0,1.0,47.0,refgame,2.0,page7-107,1.0,dimond cutout,2
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,A,A,0.0,1.0,6.0,refgame,1.0,page7-107,1.0,square is white in middle of black,7
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,A,A,0.0,1.0,43.0,refgame,2.0,page7-255,1.0,top triangle,2
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,A,A,0.0,1.0,10.0,refgame,1.0,page7-255,1.0,Part of triangle as a head small trangle as arm,10
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,A,A,0.0,1.0,45.0,refgame,2.0,page9-46,1.0,wave,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,A,A,0.0,1.0,9.0,refgame,1.0,page9-46,1.0,looks like a wave,4
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,A,A,0.0,4.0,25.0,refgame,1.0,page-B,2.0,Tilted square as head triangle on right,7
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,A,A,0.0,4.0,60.0,refgame,2.0,page-B,2.0,square head,2
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,A,A,0.0,4.0,28.0,refgame,1.0,page3-35,2.0,treehouse,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,A,A,0.0,4.0,62.0,refgame,2.0,page3-35,2.0,treehouse,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,A,A,0.0,4.0,24.0,refgame,1.0,page5-28,2.0,Camera,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,A,A,0.0,4.0,64.0,refgame,2.0,page5-28,2.0,camera,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,A,A,0.0,4.0,26.0,refgame,1.0,page7-107,2.0,diamond cutout,2
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,A,A,0.0,4.0,61.0,refgame,2.0,page7-107,2.0,dimond,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,A,A,0.0,4.0,27.0,refgame,1.0,page7-255,2.0,triangle top with tow arms and squaish bottom,8
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,A,A,0.0,4.0,63.0,refgame,2.0,page7-255,2.0,triangle head,2
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,A,A,0.0,4.0,29.0,refgame,1.0,page9-46,2.0,wave with cutout on left,5
01KJN6MMPQTMDYRN709DP5DSDA,01KJN79ZRTRDMY6RH8ZCYCM9NV,A,A,0.0,4.0,65.0,refgame,2.0,page9-46,2.0,wave,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7AAWT4GWKRZ7B9775509P,B,B,0.0,1.0,44.0,refgame,2.0,page-B,1.0,slanted square with triangles,4
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7AAWT4GWKRZ7B9775509P,B,B,0.0,1.0,8.0,refgame,1.0,page-B,1.0,"It has many shapes on top of each other., The top one is a tilted square",16
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7AAWT4GWKRZ7B9775509P,B,B,0.0,1.0,46.0,refgame,2.0,page3-35,1.0,lighthouse,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7AAWT4GWKRZ7B9775509P,B,B,0.0,1.0,7.0,refgame,1.0,page3-35,1.0,"It looks like a light post, It has a triangular bottom",11
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7AAWT4GWKRZ7B9775509P,B,B,0.0,1.0,42.0,refgame,2.0,page5-28,1.0,rectangle rectangle slanted diamond,4
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7AAWT4GWKRZ7B9775509P,B,B,0.0,1.0,11.0,refgame,1.0,page5-28,1.0,"It has a large rectangle on the left, and another rectangle and slanted shape on the right",17
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7AAWT4GWKRZ7B9775509P,B,B,0.0,1.0,47.0,refgame,2.0,page7-107,1.0,cut out diamond,3
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7AAWT4GWKRZ7B9775509P,B,B,0.0,1.0,6.0,refgame,1.0,page7-107,1.0,"hello, It has a white tilted square in the middle",10
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7AAWT4GWKRZ7B9775509P,B,B,0.0,1.0,43.0,refgame,2.0,page7-255,1.0,bunny ears,2
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7AAWT4GWKRZ7B9775509P,B,B,0.0,1.0,10.0,refgame,1.0,page7-255,1.0,There is a triangle with the pointed parts to the right and top,13
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7AAWT4GWKRZ7B9775509P,B,B,0.0,1.0,45.0,refgame,2.0,page9-46,1.0,rectangle and wave,3
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7AAWT4GWKRZ7B9775509P,B,B,0.0,1.0,9.0,refgame,1.0,page9-46,1.0,It has a white rectangle in the middle and slants on the right,13
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7AAWT4GWKRZ7B9775509P,B,B,0.0,4.0,25.0,refgame,1.0,page-B,2.0,Slanted square with the 2 triangles and other shapes,9
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7AAWT4GWKRZ7B9775509P,B,B,0.0,4.0,60.0,refgame,2.0,page-B,2.0,Slanted square with triangles,4
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7AAWT4GWKRZ7B9775509P,B,B,0.0,4.0,28.0,refgame,1.0,page3-35,2.0,lighthouse,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7AAWT4GWKRZ7B9775509P,B,B,0.0,4.0,62.0,refgame,2.0,page3-35,2.0,lighthouse,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7AAWT4GWKRZ7B9775509P,B,B,0.0,4.0,24.0,refgame,1.0,page5-28,2.0,big rectangle with small rectangle and slanted diamond,8
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7AAWT4GWKRZ7B9775509P,B,B,0.0,4.0,64.0,refgame,2.0,page5-28,2.0,rectangle square landed diamong,4
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7AAWT4GWKRZ7B9775509P,B,B,0.0,4.0,26.0,refgame,1.0,page7-107,2.0,diamond in middle,3
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7AAWT4GWKRZ7B9775509P,B,B,0.0,4.0,61.0,refgame,2.0,page7-107,2.0,diamond in middle,3
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7AAWT4GWKRZ7B9775509P,B,B,0.0,4.0,27.0,refgame,1.0,page7-255,2.0,bunny ears,2
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7AAWT4GWKRZ7B9775509P,B,B,0.0,4.0,63.0,refgame,2.0,page7-255,2.0,bunny ears,2
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7AAWT4GWKRZ7B9775509P,B,B,0.0,4.0,29.0,refgame,1.0,page9-46,2.0,rectangle in the wave,4
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7AAWT4GWKRZ7B9775509P,B,B,0.0,4.0,65.0,refgame,2.0,page9-46,2.0,wave with rectangle,3
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,A,A,0.0,2.0,14.0,refgame,1.0,page-B,1.0,"tilted square on top, small triangle to the right",9
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,A,A,0.0,2.0,53.0,refgame,2.0,page-B,1.0,square head,2
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,A,A,0.0,2.0,13.0,refgame,1.0,page3-35,1.0,birdhouse on stand,3
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,A,A,0.0,2.0,49.0,refgame,2.0,page3-35,1.0,birdhouse,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,A,A,0.0,2.0,16.0,refgame,1.0,page5-28,1.0,Camera looking one,3
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,A,A,0.0,2.0,52.0,refgame,2.0,page5-28,1.0,camera,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,A,A,0.0,2.0,12.0,refgame,1.0,page7-107,1.0,white diamond in middle,4
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,A,A,0.0,2.0,51.0,refgame,2.0,page7-107,1.0,diamond,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,A,A,0.0,2.0,15.0,refgame,1.0,page7-255,1.0,"small triangle vertical on right, triangle cutout on left",9
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,A,A,0.0,2.0,50.0,refgame,2.0,page7-255,1.0,top tirangle,2
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,A,A,0.0,2.0,48.0,refgame,2.0,page9-46,1.0,wave,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,A,A,0.0,2.0,17.0,refgame,1.0,page9-46,1.0,"wave, retangle cutout on left",5
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,A,A,0.0,5.0,33.0,refgame,1.0,page-B,2.0,tilted square small triangle on right,6
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,A,A,0.0,5.0,69.0,refgame,2.0,page-B,2.0,square head,2
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,A,A,0.0,5.0,34.0,refgame,1.0,page3-35,2.0,birdhouse,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,A,A,0.0,5.0,68.0,refgame,2.0,page3-35,2.0,birdhouse,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,A,A,0.0,5.0,32.0,refgame,1.0,page5-28,2.0,camera,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,A,A,0.0,5.0,66.0,refgame,2.0,page5-28,2.0,camera,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,A,A,0.0,5.0,30.0,refgame,1.0,page7-107,2.0,white diamond,2
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,A,A,0.0,5.0,71.0,refgame,2.0,page7-107,2.0,diamond,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,A,A,0.0,5.0,35.0,refgame,1.0,page7-255,2.0,"triangle cutout on left, triangle on top, vertically sticking out",10
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,A,A,0.0,5.0,70.0,refgame,2.0,page7-255,2.0,top triangle,2
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,A,A,0.0,5.0,31.0,refgame,1.0,page9-46,2.0,wave,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B32C1C5254NSG6ZK1GRK,A,A,0.0,5.0,67.0,refgame,2.0,page9-46,2.0,wave,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B4V2673GK7HGVSG52R2P,B,B,0.0,0.0,36.0,refgame,2.0,page-B,1.0,slanted square and triangle on shapes,6
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B4V2673GK7HGVSG52R2P,B,B,0.0,0.0,5.0,refgame,1.0,page-B,1.0,"its the only one with just a square at the top. the square is tilted, and there is a triangle next to it on top barely touching",27
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B4V2673GK7HGVSG52R2P,B,B,0.0,0.0,1.0,refgame,1.0,page3-35,1.0,it looks like a light house with a pointed top,10
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B4V2673GK7HGVSG52R2P,B,B,0.0,0.0,37.0,refgame,2.0,page3-35,1.0,lighthouse,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B4V2673GK7HGVSG52R2P,B,B,0.0,0.0,39.0,refgame,2.0,page5-28,1.0,rectanglesquareand diamond,2
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B4V2673GK7HGVSG52R2P,B,B,0.0,0.0,4.0,refgame,1.0,page5-28,1.0,"its a rectangle with a thin neck and then a diamond cshape, it is sideways",15
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B4V2673GK7HGVSG52R2P,B,B,0.0,0.0,0.0,refgame,1.0,page7-107,1.0,"It has a diamond in the middle, a white diamond only one has that",14
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B4V2673GK7HGVSG52R2P,B,B,0.0,0.0,41.0,refgame,2.0,page7-107,1.0,diamond in middle,3
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B4V2673GK7HGVSG52R2P,B,B,0.0,0.0,3.0,refgame,1.0,page7-255,1.0,"Its multiple triangles, looks a bit like rabbit ears, 5 different points",12
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B4V2673GK7HGVSG52R2P,B,B,0.0,0.0,38.0,refgame,2.0,page7-255,1.0,bunnyears,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B4V2673GK7HGVSG52R2P,B,B,0.0,0.0,40.0,refgame,2.0,page9-46,1.0,wave with rectangle,3
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B4V2673GK7HGVSG52R2P,B,B,0.0,0.0,2.0,refgame,1.0,page9-46,1.0,"it it looks like a sloping wave, it has a rectangle cut out in white to the right",18
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B4V2673GK7HGVSG52R2P,B,B,0.0,3.0,21.0,refgame,1.0,page-B,2.0,its the tilted square and triangle on a mass of shapes,11
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B4V2673GK7HGVSG52R2P,B,B,0.0,3.0,54.0,refgame,2.0,page-B,2.0,slanted square and triangles,4
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B4V2673GK7HGVSG52R2P,B,B,0.0,3.0,22.0,refgame,1.0,page3-35,2.0,lighthouse,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B4V2673GK7HGVSG52R2P,B,B,0.0,3.0,57.0,refgame,2.0,page3-35,2.0,lighthouse,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B4V2673GK7HGVSG52R2P,B,B,0.0,3.0,19.0,refgame,1.0,page5-28,2.0,"it is the rectangle with the small square and diamond, again THE SHAPES ARE ALL THE ONES WE HAVE GUESSED",20
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B4V2673GK7HGVSG52R2P,B,B,0.0,3.0,58.0,refgame,2.0,page5-28,2.0,rectangle square diamond,3
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B4V2673GK7HGVSG52R2P,B,B,0.0,3.0,23.0,refgame,1.0,page7-107,2.0,diamond in middle,3
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B4V2673GK7HGVSG52R2P,B,B,0.0,3.0,56.0,refgame,2.0,page7-107,2.0,diamond in middle,3
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B4V2673GK7HGVSG52R2P,B,B,0.0,3.0,18.0,refgame,1.0,page7-255,2.0,its the one that has the rabit ears... these are the same again,13
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B4V2673GK7HGVSG52R2P,B,B,0.0,3.0,59.0,refgame,2.0,page7-255,2.0,bunnyears,1
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B4V2673GK7HGVSG52R2P,B,B,0.0,3.0,20.0,refgame,1.0,page9-46,2.0,its the wave witht he rectangle cut out,8
01KJN6MMPQTMDYRN709DP5DSDA,01KJN7B4V2673GK7HGVSG52R2P,B,B,0.0,3.0,55.0,refgame,2.0,page9-46,2.0,rectangle wave,2
